trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
10,0.44866876498220665,0.365677544333977,0.28781904699817323,0.21055002420266095,0.15242669379659,0.14905529463520079,0.15087212097864594,0.15840784240995,0.17809987879654227,0.2080858588170064,0.22692736076752124,0.20632577306866742,0.20518901363993589,0.20526474065714279,0.20752005702661813,0.22038896324842988
35,0.30446393309152003,0.25948084205750743,0.21959290827472236,0.18981715878723412,0.17175964613935818,0.16690409684145943,0.16243958321155777,0.15984302688466898,0.15778551469064575,0.16233176477802694,0.21365561570406716,0.20315099060420472,0.2046978776911629,0.20615001175285577,0.21071464679992044,0.22362882658603347
55,0.324868470172339,0.37995451018679344,0.33455109730692734,0.2920527645292226,0.258579421680655,0.231739180644364,0.22115501984976588,0.21403464993333332,0.20738909354699792,0.20215384192363858,0.2003838706406131,0.19997620813974204,0.2042067417423899,0.20703528284856876,0.21390923657322275,0.22686868992363704
113,0.345273007253158,0.3094733051337451,0.28614434521836696,0.2664474945249732,0.24947642555763438,0.23482135127267081,0.22976388027448139,0.22363974155227329,0.2196723018874764,0.21395868614463892,0.2095005555331301,0.2056801495887089,0.2043794695614298,0.20432546725331582,0.21714909991082632,0.22686868992363704
