trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8
11,0.23029121067483177,0.18309854982598678,0.13900510076058678,0.12454934957314877,0.12456992130171197,0.14996276731268973,0.18609500353051076,0.2137207019042069,0.1972051350896702,0.2043466279924381,0.22109773646072717,0.23684597898818976
34,0.207065176686303,0.17988259777494758,0.16630507708205214,0.15562524610313283,0.14711660746756502,0.1477726033033924,0.15335105647993716,0.16654327831652183,0.19432576153634967,0.21614074212662582,0.24377345483340576,0.2674792021454896
94,0.1990763010661976,0.16625676543682733,0.25794226551982924,0.24060635682133677,0.22460727692886223,0.21099579037056398,0.19862818851289557,0.18898321620401803,0.18075839972406266,0.17574629971536998,0.17557953267359008,0.2674792021454896
148,0.1910874254460922,0.15263093309870704,0.191245807546489,0.24912884868815477,0.23624226547040308,0.22499405355326954,0.21393322201264645,0.20008450864299068,0.19255251385825037,0.19842201808804857,0.2062127558308899,0.2674792021454896
