trading_days_to_expiration,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
3,0.9996347271649428,0.9996347271649428,0.7861748166320526,0.6648146267758995,0.720667255099834,0.5126916872232845,0.46329242747385047,0.35758519263235866,0.3218563401746981,0.34292830132975044,0.23615203338817597,0.16345639257617717,0.17117721466247762,0.17461872331409808,0.17962381549554896,0.204155464193561,0.21882277657556645,0.25709683355419977,0.2916446804495429,0.320584385701444,0.39032885455875915,0.4445103330709117,0.48892327979337524,0.5107492161237864,0.5901195424402145,0.7218077688657472,0.28000384866454314
27,0.9996347271649428,0.7328362164322302,0.6168769356054706,0.5514833604275053,0.5530700153962508,0.43904836967092675,0.4672984344631923,0.4250133463208522,0.36938713866678824,0.3363621187554844,0.2986652999685554,0.2668210567310423,0.24543065249625284,0.23474583367350768,0.23426878230868964,0.24248401850085882,0.2564441276970016,0.2699993145469692,0.27548456471610683,0.2902921594956472,0.32572455684605467,0.35386681636118567,0.3769973322513033,0.3890496498802823,0.43078922561489896,0.4994752380264635,0.2814344194032248
63,0.9996347271649428,0.4660377056995176,0.4475790545788886,0.43815209407911104,0.3854727756926676,0.36540505211856894,0.33823311587861365,0.3224969483306583,0.31410890399945623,0.3032877288827797,0.2927236547776619,0.2945804988130762,0.27603060202862134,0.2733673361189218,0.26969376473789586,0.2657287632857053,0.26190247721267285,0.2610275168424655,0.2593244489826707,0.2599999332898504,0.2611202591333502,0.2632232996514596,0.26507138470923136,0.26735008363677815,0.27145890878958345,0.2771427071871798,0.28286499014190647
126,0.9996347271649428,0.626106261165785,0.556196840677394,0.5794096745894726,0.44908223145797604,0.40933874828107053,0.39249912357881644,0.3668074204358944,0.3494944839040165,0.3438044903234985,0.32492719158947225,0.3131660074527118,0.3072526803464355,0.2926486063567473,0.28498961960425123,0.2795772377507408,0.2766800846020085,0.2743840673187271,0.2733773086310418,0.32516439392430474,0.3528152961021309,0.3760732897224174,0.38791030041650887,0.4287348130384963,0.4966333388276653,0.2785732779258615,0.28286499014190647
