trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8
18,0.186620034667242,0.1582169027383622,0.1323271520364463,0.12746137454971812,0.1334831650967542,0.15437639646372123,0.17756831285627586,0.2017148098639966,0.19165535236001746,0.19748601785149136,0.2100991481809099
43,0.3116205001934383,0.2766963645690109,0.24328469272616052,0.21398992522701546,0.1929571857965049,0.18245104570210233,0.17854848067395207,0.18250998245827083,0.1888504685678867,0.20039909805863887,0.21333249822166694
97,0.2604859677084129,0.2847842983513517,0.26668569279483045,0.24899871104297114,0.2352476241897386,0.2218807441897492,0.20892799961847278,0.19726511994427898,0.19165985743719635,0.2036324480993959,0.21333249822166694
162,0.20935143522338756,0.208555725193899,0.2635832207163362,0.25339494459340256,0.24314824866896703,0.23181663451959883,0.22091963726972239,0.19446023615214822,0.19457293764434386,0.2068657981401529,0.21333249822166694
