trading_days_to_expiration,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4,0.3650381735434838,0.3364404466471941,0.30259290015521,0.2954648763849725,0.26809766288716697,0.24741542291787602,0.2544633035405325,0.23370691252185635,0.23734198576523458,0.4071737799526123,0.3498210042436144,0.28426447011265105,0.21894746289395625,0.19333450204974478,0.19032049508768517,0.20148070315822733,0.26639118392250116,0.29935953845714547,0.3631622624116299,0.4274120023059167,0.49221236982469513,0.5581843599559909,0.219657380818942,0.22121388457107538,0.22083177343468924,0.2318242544501712,0.24280548225518545,0.2576181872727224,0.2410440138111119
24,0.3650381735434838,0.3269078710150975,0.29448790986858087,0.29579053189043636,0.25886670655274385,0.2435983283729201,0.26140281116176395,0.2347620069704255,0.23948919092698143,0.22964054870006045,0.2253542776346442,0.21599547779393433,0.20723076429984044,0.2098215271593295,0.20587488987752803,0.20589351405001227,0.20406511943168107,0.20370365789391923,0.20038860013598797,0.2050771928203016,0.2074073005967263,0.20969910243068834,0.21480166221483485,0.21621684717224643,0.2230176232040556,0.23811421571133337,0.2538383785429064,0.2733758569870295,0.24400994697699746
83,0.3555055979113872,0.31880288072846835,0.29481356537404474,0.28655957555601325,0.2550496120077879,0.24058428829806963,0.231596723624718,0.23304757544174085,0.225638218962172,0.22342303819577888,0.2184223512806449,0.22054000975605725,0.21301781580173207,0.21559561973510907,0.21322167187660634,0.214330731294754,0.21106654603972705,0.2119028077714442,0.2103842368682775,0.21028527489677099,0.21248527234279227,0.21231177974228885,0.21542824955605272,0.2164600738959565,0.21924433192784687,0.2207396896797435,0.22610284784410822,0.2351121474793408,0.24697588014288302
146,0.3459730222792906,0.31069789044183915,0.2951392208795086,0.27732861922159013,0.251232517462832,0.24752379591930107,0.23265181807328716,0.2351947806034877,0.3164059994573921,0.28662202121969665,0.22696662849961666,0.2220034072014914,0.22318643608085778,0.2224439879752731,0.2216423784733527,0.2166726840609328,0.21634874124048942,0.21605510556926766,0.21704971340013893,0.2173819211325767,0.22115295541127217,0.22451309942304917,0.22621092196990436,0.21864592366532287,0.22553429318900903,0.23177258596746447,0.2418605175584153,0.23807808064522637,0.24697588014288302
