trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
17,0.2310710064853795,0.2290291439552039,0.1981458780170985,0.19112777211068036,0.18457954105844093,0.28224481329366324,0.23452705421836226,0.1850626569976032,0.16834542560506188,0.15920655315656077,0.15601772153817087,0.1540861294066301,0.15692341607304056,0.16125061087122863,0.16832465744840927,0.17987721918400804,0.19151711762270743,0.17145795814901776,0.17155198554223408,0.16807896680611073,0.1691968657836148,0.17128607240352617,0.17478369954285938,0.17541677357332772,0.18225582976594057,0.19009252012466357,0.2064094508671337,0.2276688271872562,0.24037313394397855
40,0.2310710064853795,0.22834852311181206,0.18807832965219395,0.1921442529301758,0.1820579704345293,0.17597533504456223,0.16897927783598093,0.1723993495439108,0.16634152316507866,0.16764554606585869,0.16007832687999476,0.1611270994380914,0.15954198828389282,0.16403798752787835,0.15918886765894263,0.1621818894186838,0.16432493005122353,0.16631495118812878,0.1661404762979909,0.16872513030881733,0.16935411094188063,0.171930059557408,0.17573491287134319,0.1753107271406559,0.1845708639743688,0.19193307217476183,0.21123491043125767,0.2331467994392557,0.2427819121122195
105,0.23039038564198766,0.21828097474690752,0.1890948104716894,0.18962268230626417,0.2038322664108634,0.19951883199175388,0.18986185253150964,0.1821014675284455,0.17412214195155704,0.1794309201250071,0.17296573843626992,0.17134677663656364,0.16907876327750826,0.16872320277992553,0.1695517934606323,0.16578448609728122,0.1671836646666172,0.16712890690815999,0.1667866398006975,0.16888237546708315,0.16999809809576247,0.1728812728858918,0.17562886643867137,0.17762576134908414,0.18641141602446706,0.1967585317388858,0.21671288268325717,0.23555557760749665,0.2427819121122195
164,0.22970976479859578,0.20821342638200302,0.19011129129118487,0.18710111168235255,0.2430385398522633,0.21702294310505807,0.1874622547645564,0.1752234465667537,0.1666643475540589,0.18507268025837798,0.18407032882270155,0.18002137993854422,0.1788012466839473,0.17629544484902343,0.17711630337485057,0.17652581366664497,0.17660096510990672,0.17696349478647727,0.1674328033034041,0.169039620625349,0.1706420852496443,0.17383248621437558,0.17552282000599956,0.17994079555751236,0.18825196807456532,0.20158399130300975,0.2221908549352567,0.2379643557757376,0.2427819121122195
