trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
5,0.21934218355412496,0.19105103412630178,0.18376319535481694,0.4613067220236178,0.3299231188701459,0.2825521698179832,0.18501116438127102,0.13570904089602745,0.12291775930783372,0.1373091795217369,0.1573669200197407,0.19694850580111897,0.2687734794926308,0.3014043910355297,0.35440212340909116,0.1544083016039437,0.15073605943406085,0.1551247172078128,0.16326779266551592,0.17008896144215666,0.1659453937037409,0.1722977940042717,0.17583785865761428,0.19930164689727506,0.22636415476449157,0.2415066281082326
29,0.21934218355412496,0.18162065098369407,0.18447737681185788,0.18108609062698874,0.16729093473801762,0.1551332855890046,0.15854296351440042,0.1462554404894408,0.14582639465062983,0.14304358587451305,0.14499727609092786,0.13937148762528667,0.14166793162198485,0.1426245095648947,0.14341617742872462,0.14523776950406686,0.1455225818119198,0.14895902990422907,0.1581433209220745,0.16438380073516037,0.16646592469326774,0.17424175044127302,0.17636989472972803,0.2069455642864574,0.23283701825716963,0.24439649805858693
92,0.20991180041151725,0.182334832440735,0.27675382521577785,0.2306984333747078,0.19120963488156884,0.1836508704449336,0.17309242192822175,0.1691447605477649,0.16568231335892494,0.16262673991449875,0.16043373323993484,0.15905823688262108,0.15678263160670525,0.15639795930981545,0.15889271879807645,0.16116301467834293,0.16745609181498025,0.1735167361523987,0.1814992828561492,0.16490433172468721,0.16840988113026906,0.17477378651338676,0.18401381211891038,0.21341842777913547,0.23572688820752397,0.24439649805858693
152,0.2004814172689095,0.18304901389777598,0.3690302736196978,0.28031077612242683,0.18292925752574124,0.17661704187264599,0.17896613970431735,0.17734619076615205,0.17243023627884366,0.17141395485340677,0.17089849234764215,0.1675961111747884,0.16653687715213425,0.16450296885949414,0.16357883370382056,0.15594953705620188,0.16129040451139653,0.1683922644089573,0.1757941221491529,0.16542486271421405,0.17035383756727038,0.17530582258550054,0.19165772950809273,0.2198912912718135,0.23861675815787828,0.24439649805858693
