trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
9,0.18946960305519311,0.18690106250495975,0.17882426054065628,0.1653888806629109,0.29468177474995627,0.23236961804528666,0.19016022958434547,0.15205501782305314,0.13258905161290852,0.13006406798701234,0.13928959761302115,0.1606989867269801,0.19177281503526145,0.21659265558809554,0.2578593211511164,0.2992968073224978,0.15943264794008163,0.1609809600595533,0.16798954218127785,0.1754022436944735,0.1745128514015587,0.17899997147188162,0.18238926299961503,0.19787866411413127,0.22090474396854992,0.23471187929970466
33,0.18946960305519311,0.18604488232154864,0.17641738661369216,0.16171271201265047,0.16603540703815167,0.15738861303289944,0.15659735168932135,0.15058651119805747,0.1499020873407309,0.14629008342796135,0.14720781203600344,0.1453757997102596,0.14422343900783643,0.147542906041018,0.14927953002708774,0.1502520609153709,0.15219433516484182,0.1563238575797593,0.1634946008915051,0.1706731064879639,0.17579276637275695,0.18006903983825653,0.18316267072006787,0.20278399524548574,0.22694499354290465,0.23730084121863798
96,0.188613422871782,0.18363800839458452,0.17274121796343173,0.20603573292508573,0.1831183579054083,0.177516176473735,0.17350948679351924,0.16898117759918238,0.1663155339611259,0.16506974486929027,0.16323948166200852,0.16264137362724937,0.1610818506084494,0.16098022508818352,0.16346367528365283,0.16521187111441418,0.17029516501914135,0.1769794247608233,0.18486051810749268,0.17195302145916216,0.17686183473913186,0.18084244755870937,0.18806800185142233,0.20882424481984047,0.22953395546183797,0.23730084121863798
156,0.18775724268837088,0.1812311344676204,0.16906504931317132,0.250358753837521,0.2077439879753475,0.18240045006028885,0.18055830266520334,0.1770960917838141,0.1743461429410556,0.17322132848830965,0.17120183978259892,0.1700832199651324,0.16856799967034578,0.16800449599279074,0.16690894687941288,0.16667096071532145,0.16563806253934735,0.17248448347105055,0.1801313809009831,0.17323293643036042,0.17793090310550674,0.18161585527916219,0.1929733329827768,0.2148644943941952,0.23212291738077132,0.23730084121863798
