trading_days_to_expiration,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
12,0.33592509945692134,0.33592509945692134,0.33592509945692134,0.33592509945692134,0.27451530849039363,0.19688654128391866,0.2210446201123077,0.19011084082206745,0.2045351242687425,0.20703753356269403,0.19844261257584936,0.19891182999610565,0.19538506463048705,0.19224523196629337,0.19424969998469283,0.19447337609786117,0.19365471374537158,0.19347659101302545,0.19755973399551802,0.20023583095578218,0.20159975788712464,0.2078304819260935,0.21490092083865198,0.21967951479311185,0.22957169096534355,0.22730888353822495,0.2472926855447228,0.26041406112883425,0.27284288883984464,0.30100510727472063,0.29279869721104923,0.3533437518240493,0.3622333954431304,0.3972247689222086,0.23260112426904728
28,0.33592509945692134,0.33592509945692134,0.33592509945692134,0.3205726517152894,0.25570522673990465,0.21149545500775535,0.2185147458026655,0.2071135214441478,0.2210725060975537,0.21263175677315058,0.211974050067762,0.21471490052440398,0.20581006339645652,0.2120144681895998,0.21038048938909742,0.21123424636134336,0.2090790199487821,0.21135041003890354,0.21177995207788786,0.2134459437672347,0.2161026117037678,0.2166053018049156,0.22243581198262274,0.22122395619796026,0.2287063226834181,0.23198937127739824,0.23757386632639638,0.242989155039264,0.24917370408497205,0.26021435296452383,0.2597843836388496,0.2923464160845295,0.2997292179768416,0.3229454618166145,0.2339681536675291
66,0.33592509945692134,0.33592509945692134,0.33592509945692134,0.30522020397365746,0.23689514498941566,0.22610436873159204,0.21598487149302334,0.22411620206622815,0.2173743027149796,0.21875833152289964,0.2169946741476868,0.21649507156043216,0.21290670723043342,0.21345091058286064,0.21190843112770744,0.21203575568102864,0.2118102683703407,0.2100520856156046,0.21236593606566295,0.21265441584831452,0.20978043955919334,0.21416514056176683,0.21188412515241667,0.21455281421180913,0.2159523684405841,0.2158666836356944,0.21757316255272877,0.21880651071533522,0.22020296133733377,0.22391994716626284,0.22677007006665,0.23134908034500973,0.23722504051055285,0.24866615471102035,0.23533518306601092
130,0.33592509945692134,0.33592509945692134,0.33592509945692134,0.28986775623202554,0.21689084313666718,0.22357449442194988,0.2030478561575454,0.21432566316748533,0.21220591813883682,0.2248421775355799,0.2285838398892258,0.21786201492498636,0.22538459716222473,0.21683902464807794,0.21907276307893425,0.22272196173510608,0.21884937330506843,0.2210562681382608,0.22142855786189763,0.2203669976952667,0.21982363908673405,0.22017008763019955,0.2144111301176453,0.21554450605426925,0.21941367122577873,0.21636841516510805,0.22092581188109067,0.2204006720497849,0.22068856274296128,0.22220801576011287,0.21965926997583188,0.22657250729214323,0.22892888135086642,0.23123409487056548,0.23670221246449272
