trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
11,0.1200912487767373,0.120647011909251,0.10270472592597393,0.09229454593121274,0.08646848488369725,0.1127155810316775,0.1420454376846334,0.15193569452756586,0.15167771508234584,0.15335331200522465,0.1573486357795571,0.16529648002794003,0.18401963445259728,0.19266864447420615,0.20454805383518898,0.22046986491696563,0.23583357343362843
31,0.12023018955986572,0.11012626437814771,0.10591829850859491,0.10135114499424465,0.1012471831597467,0.10547036393598781,0.11577799057051816,0.14921875247458008,0.1501466537532521,0.1544754919166747,0.16117056982174974,0.17249956700703684,0.1861781246858291,0.19483465925177876,0.2083217437381078,0.22465708055493513,0.23932821205399032
56,0.12036913034299415,0.10765241822742312,0.20167538560947018,0.18430005798143922,0.16866588574442212,0.15674656462018507,0.15039489520500365,0.1465018104215943,0.1486155924241583,0.15559767182812473,0.1649925038639424,0.1797026539861336,0.18833661491906092,0.19700067402935137,0.21209543364102662,0.22884429619290464,0.24282285067435222
115,0.12050807112612258,0.10517857207669852,0.17945295437068629,0.1727536789693495,0.16520256283207388,0.15904322416460645,0.15465263658055164,0.15320877641143962,0.15223113209377462,0.15352670173736443,0.15809339304884326,0.18186114421936544,0.19050262969663354,0.2007743639322702,0.21628264927899613,0.23233893481326653,0.24282285067435222
