trading_days_to_expiration,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
11,0.6659301607656236,0.5886524375185433,0.5842392876697481,0.5372382235333252,0.4948226650809036,0.4254272579117043,0.4023713644046824,0.341968952017516,0.3123418892059425,0.26911230388251894,0.2320316420724909,0.20288789215835745,0.2056462166817809,0.19015935683373478,0.1934455948299505,0.18773599936596996,0.18767090715958468,0.196315775600565,0.19286812055856944,0.20530983400529143,0.206097373023791,0.22607637289213192,0.22684696642766447,0.2508100606067225,0.2783685875689718,0.29943428933272676,0.3217185884663778,0.33515807754714294,0.3706366527340078,0.3939498551058277
29,0.6466107299538535,0.5875491500563446,0.5724890216356424,0.5266343339202197,0.4774738132886038,0.41966328453494883,0.3872707613078908,0.33456218631462264,0.3462019398197221,0.3296645239852416,0.2685637435682902,0.23541645769576258,0.22169084308211917,0.21243974222772147,0.20706195188238102,0.20336426416901143,0.20749325962945903,0.21539863048130733,0.2250315599681753,0.24218578142802866,0.21853254469617603,0.23128913275684487,0.23496197878668287,0.2516580902069644,0.27011238383945313,0.286409146749231,0.3250784607365691,0.34402772134385917,0.3764649533269628,0.3939498551058277
74,0.6272912991420835,0.5864458625941458,0.5607387556015366,0.5160304443071144,0.460124961496304,0.41389931115819334,0.3721701582110992,0.32715542061172925,0.38006199043350164,0.3449454838859245,0.3098530605007412,0.2831903629669448,0.255840148925426,0.24782386597852948,0.23886952267412204,0.23271275867097996,0.22825808388010005,0.2252950400340365,0.22864295870744006,0.22949215889578398,0.23096771636856106,0.2365018926215578,0.24307699114570128,0.2525061198072063,0.26185618010993444,0.2733840041657352,0.3284383330067604,0.35289736514057535,0.38229325391991775,0.3939498551058277
133,0.6079718683303135,0.5853425751319469,0.5489884895674308,0.505426554694009,0.44277610970400416,0.4081353377814379,0.3570695551143076,0.31974865490883586,0.3245871471580103,0.2884885629792077,0.25637047632954935,0.3422752454584091,0.3206949174695522,0.300566342839715,0.2899774734451268,0.28090151388328133,0.2742460540893164,0.26920299929093916,0.2644035583312442,0.26174575202066486,0.2593747493351308,0.2580160464823876,0.2537792529922571,0.2654373536880891,0.2806452347213306,0.2975512963160565,0.33179820527695164,0.3617670089372916,0.3881215545128727,0.3939498551058277
