trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
14,0.27852612531920384,0.29399542614318186,0.25076003877213787,0.24796885944238262,0.2319840585391339,0.21918186512030785,0.2178922563806325,0.2052370589094034,0.19947876625089986,0.19698629022814704,0.19680576824816906,0.19442582815338555,0.20475369622386083,0.2132106026431911,0.224963606011852,0.2306509411973837,0.2528572687353817,0.2696279571868589,0.3005471851733275,0.35332160943189234,0.36839004793084634,0.378950989667202,0.3704003775864221,0.40747508056530934,0.44413479594908084,0.4813007431039568,0.47389358065876713,0.5468903408366514,0.5275667584727828
38,0.3057156246600072,0.2813718394490091,0.2644532993346318,0.2562240293843461,0.2478966222624743,0.24105790143387473,0.23546198050409944,0.22670679738069593,0.22395721105215705,0.22263526027127642,0.21812189870564277,0.21839886251476498,0.21570120311742869,0.21397158679014022,0.21802132184448314,0.22237004287121753,0.22341203483063593,0.23197659236854268,0.23709590540329983,0.29663925558324805,0.30630868372396985,0.3126125506530978,0.37966905333114387,0.41664000941125223,0.45342628273779984,0.4794489524926594,0.4921427707032382,0.5420594452456843,0.5275667584727828
73,0.29745241150511087,0.27978626084069586,0.2685046165667773,0.2634955094158908,0.26132214670267057,0.25612839668295595,0.25222942449943386,0.24527644145819913,0.24327405768429808,0.24066527430124834,0.2368039550596543,0.23454101934165658,0.23349403792232665,0.23320711996209675,0.23198385701551993,0.23221748277833004,0.23173520973189712,0.23405111646426666,0.23340051337461026,0.23995690173460374,0.2442273195170934,0.24627411163899357,0.3889377290758657,0.4258049382571951,0.46271776952651883,0.477597161881362,0.5103919607477093,0.5372285496547171,0.5275667584727828
133,0.2957239188241464,0.29157381718189695,0.284413420724231,0.2793732808053004,0.2757637886963453,0.26716962502693564,0.266483568772935,0.26292892113730393,0.25950485525715694,0.25525560236937256,0.25241790814964016,0.25043015081180925,0.2478485315534706,0.24707764228782017,0.2452624529498043,0.24581767327424228,0.2440231904226944,0.24451004276262908,0.24384427527582728,0.24525678962771866,0.24628979356178074,0.2509613711932331,0.39820640482058756,0.43496986710313795,0.4720092563152378,0.47574537127006455,0.5286411507921803,0.53239765406375,0.5275667584727828
