trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
9,0.48477130750038955,0.48477130750038955,0.35188660576570363,0.30825016365968694,0.10105316879032036,0.11296524266600025,0.12168795156161952,0.1370251503462465,0.157708620906942,0.18699945685100414,0.21203366190927014,0.18413781364556142,0.19430975937170952,0.2025054424918462,0.21430472738436082,0.2301366468056599,0.26870042883908657
29,0.48477130750038955,0.48477130750038955,0.43089304877931395,0.3635000597615811,0.29866866386957625,0.2447428140467649,0.20039329305707604,0.1877886278075993,0.18281913983712508,0.17678322299410187,0.17857325495847312,0.18753300517905103,0.20335384016613656,0.2159806599363621,0.23279274788896923,0.2534402162726178,0.27378716636124284
87,0.48477130750038955,0.3205861146222556,0.2892683434202308,0.25523538422757974,0.23419848963717815,0.214413732308046,0.19827813778208658,0.19141381163237176,0.18670859751676297,0.18179618852697213,0.17833411367339708,0.17622159778285543,0.17555500760281442,0.177328686375144,0.18352950787174407,0.2585269537947741,0.27378716636124284
148,0.48477130750038955,0.27288016275209337,0.25300026755779276,0.23414719807229137,0.22050387851409226,0.2080615149097952,0.19712021936752513,0.19175095979797954,0.18795882935118444,0.18323969561844963,0.18074262211207184,0.18526567857728246,0.1890302250473303,0.19581670687975242,0.206833077338702,0.26361369131693035,0.27378716636124284
