trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
5,0.37754132172997223,0.2976295963819567,0.22414221680276916,0.15483247015850818,0.09538888970297678,0.1281220887229145,0.1898982126633161,0.2452776527351719,0.2936927592829681,0.3425677702272593,0.405958634162181,0.43823257602470844,0.5,0.5624158702049742
20,0.35756339039296836,0.24191113121089383,0.2104080018630353,0.18342610173055854,0.16233869061438647,0.15226097428452523,0.1501249888309102,0.23399224902995946,0.2533112160046737,0.2739226175949998,0.3035910646221614,0.320663891655644,0.5156039675512436,0.5624158702049742
65,0.3375854590559645,0.33938277563554403,0.317105011064757,0.2928084268723169,0.2725368012761603,0.25436315158684264,0.23803241193099578,0.222706845324747,0.2129296727263793,0.20527746496274024,0.20122349508214182,0.20309520728657962,0.5312079351024871,0.5624158702049742
119,0.31760752771896056,0.2817624962191566,0.33078815753651425,0.31603144361500346,0.3021099556281132,0.28901442318316006,0.27531436652999747,0.26458653050858494,0.25490380310838506,0.24544446213292276,0.3197280355534251,0.35154760364328985,0.5468119026537306,0.5624158702049742
