trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
6,0.7653756296697299,0.6225938973044618,0.6135087937315551,0.5510889523319188,0.46274365669659984,0.40929517504550106,0.3480200853972459,0.34354546276575737,0.2732477478718616,0.24728511582200197,0.22197029158213805,0.21545976723182658,0.20428652701198202,0.21066299750463835,0.23365942339846701,0.224352703392856,0.23293334665986154,0.26453018928930544,0.2751849801107079,0.31607734938764065,0.30997511456465804,0.36321729376414275,0.3790432272190845,0.39242329729277525,0.4837423098170006,0.5217493517921765,0.5219998758559783
30,0.6004911757773322,0.5171442226059719,0.4922853431786338,0.4523011506536403,0.401274439545804,0.4194575962984639,0.3879751479247671,0.35980206487510846,0.3163626427817019,0.2898209171757913,0.2682497314681429,0.25880159255014645,0.24808306640241173,0.24483573899144778,0.24802624321092612,0.2581360734222136,0.26881604064338144,0.26226698423003214,0.2689478502584074,0.28910012612532443,0.28637878003126593,0.3150905953149964,0.32444077397303317,0.33205648854456526,0.38062879502051206,0.4028410259897376,0.5219998758559783
66,0.4356067218849346,0.41169454790748194,0.37106189262571254,0.35351334897536174,0.3398052223950082,0.3201676006954965,0.30614455916327044,0.30287582601120994,0.28917847097282673,0.2901262667007453,0.27395574482992,0.2774672615805425,0.27362752363084314,0.27030476629613065,0.2666843257144168,0.2655178789050627,0.26407106688305754,0.2600037791707589,0.26271072040610693,0.2621229028630082,0.2627824454978739,0.2669638968658501,0.26983832072698183,0.27168967979635533,0.2775152802240235,0.2839327001872986,0.5219998758559783
129,0.5291003095946982,0.5126016708195185,0.46107542247881567,0.3790825486606943,0.35116377604407667,0.3485989563132161,0.3394726078230772,0.3297538022191773,0.3135334113238632,0.302215112236299,0.29188554756776436,0.2853805293051359,0.2789749553524843,0.2744366826072829,0.27065926196072093,0.269287886191028,0.26721418877826925,0.2675943796407334,0.28939403489687376,0.2860490087138331,0.31299986963100834,0.3230035620424673,0.33113080900987857,0.37771599480667795,0.3996323160081,0.4029662880216385,0.5219998758559783
