trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
3,0.24305888369118483,0.23869795031655247,0.21892826381962574,0.20610439609250167,0.20320414643875204,0.5055257555319258,0.3682176391084771,0.2747463998196074,0.23818964186987843,0.16975390942698002,0.14636744148649658,0.14454048069322212,0.18062465481424472,0.21419427952705228,0.2784122921914959,0.3177521015453997,0.37816030413770285,0.4389615350252682,0.19136588082508002,0.19181588906011462,0.19713448996770236,0.19776711877535624,0.2010026983519943,0.20435437807588414,0.20415669591449218,0.21465095599412864,0.21782191942340495,0.2332338808955413,0.24840475988103658,0.26297436663489804,0.2783425798102486,0.29698677755451064,0.30455225591316104,0.22900097662583513
23,0.24305888369118483,0.2372443058583417,0.21282291647338708,0.2038648892988732,0.20298389881871165,0.19044433164608593,0.18879701725059628,0.18223855356757307,0.18094693510373042,0.17666661727872873,0.17559869475329168,0.1756494471838332,0.17367584688053112,0.17584469457518576,0.17537412370415814,0.18319579603567487,0.18164318078465352,0.18357158154100592,0.18508739728040577,0.19260145730922468,0.20059204594267543,0.20118666111163905,0.20597205104377364,0.21073746552473197,0.21017830902167378,0.22501019248177234,0.22953898578328158,0.2520488988920373,0.2741041825810666,0.29521475677134335,0.3156517896291124,0.34231437360158035,0.3496203449811586,0.2322405091204929
87,0.24160523923297406,0.23113895851210303,0.2105834096797586,0.2036446416788328,0.303831184389783,0.21168012948513867,0.20055128932379773,0.19958458720565567,0.19416397948908523,0.19085334491669126,0.18960002783338717,0.1870583999937222,0.18863650839636265,0.1888396314405247,0.1869204718935077,0.18940334822740554,0.1889329214353648,0.18871309874068573,0.1902447525618945,0.1902193780177562,0.19092803410279063,0.19106399296843563,0.1915882031781885,0.192113469700129,0.19393248301884125,0.19438778670365167,0.1956038449025493,0.19700591448097654,0.1984935863620074,0.20372416017252104,0.20633158546037117,0.21441607777716595,0.22252191163651955,0.23548004161515068
152,0.24015159477476328,0.2250336111658644,0.20834390288613014,0.20342439405879242,0.40467846996085444,0.2899488842968079,0.21451346561153706,0.20766222930073977,0.20941371886909804,0.20432279326171335,0.20157414689214184,0.19978860577886967,0.19832318674848096,0.19767791407601767,0.1970521087979953,0.19698372685615112,0.19629768180690974,0.19764436436975427,0.19103032081100454,0.19367693399272928,0.19434757643907344,0.19603334566021496,0.19797129062703633,0.1981350828073106,0.20429171950648495,0.2061048530635283,0.2144188628990453,0.22270533718100657,0.2307339764984527,0.24103336999138483,0.2516591815074409,0.2594841668451635,0.22576144413117732,0.23548004161515068
