trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8
16,0.4865242271337867,0.3123932713469256,0.3346418271456903,0.32016282502071725,0.3166069985409675,0.3136798984675473,0.32291203018874626,0.3199602182141467,0.31988915550339475,0.32082070747119873,0.3217740904875661,0.3170694861478004,0.3152641700985404,0.3156805923704614,0.3204605788076457,0.31984553455771286
36,0.4865242271337867,0.4697164983737801,0.4561814746807338,0.43019842201359987,0.41051358032686325,0.4048542962331853,0.39280243345664434,0.3782580556684785,0.3692995692319272,0.3647789295359777,0.35700777521376553,0.35035899232591083,0.3437456894235104,0.33764399292824543,0.3335593970220161,0.3298217201085522
94,0.428480575204833,0.42469160796441685,0.3626036590547093,0.3590033495801728,0.35234336147726447,0.3492477600515763,0.34675239679176145,0.34210288300621644,0.33636010291967033,0.33698685276668344,0.33456745694864465,0.33046477892973924,0.3288946670094451,0.3256887985534068,0.3263993432589816,0.32433345246100487
154,0.3704369232758793,0.37966671755505355,0.3413832420377133,0.33490518197452696,0.32905328384310173,0.3265642253196518,0.326231615724341,0.32293418841648663,0.31866100107466133,0.3151625879239757,0.3168164284427551,0.31592450240793174,0.3118210164588353,0.311827299246076,0.3098693490068735,0.32433345246100487
