trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8
18,0.37643675276717664,0.3068828869641099,0.28773720886369253,0.2631958668450456,0.22804572294530256,0.20710052892424846,0.18160264798275938,0.17042433336177418,0.16332891444226286,0.1588217595374054,0.16083829312299366,0.16649274205999706,0.17451123555316822,0.19391666097702542,0.21540793983002324,0.2300564869866081,0.19594104216419406
32,0.35904828631640995,0.3020964674390056,0.2816018733590308,0.265762288038921,0.23790470362547458,0.19356529627916527,0.18361153666662194,0.17851541051749517,0.17517593684007288,0.17106804351176602,0.17328462455345345,0.17267735597081343,0.17846551723172593,0.18526824684045154,0.20239138156438616,0.2121970643664141,0.1964528747021044
77,0.3416598198656433,0.29731004791390125,0.27546653785436903,0.26832870923279645,0.2477636843056466,0.2462140108830325,0.22971470993175622,0.2212272695205563,0.21238297308207885,0.20597916200397653,0.19971519534994345,0.19636509549816653,0.19281030734576726,0.19228286668547556,0.1929493177849634,0.1943376417462201,0.19696470724001475
135,0.3242713534148766,0.29252362838879686,0.2693312023497073,0.2481872160890495,0.24748652037161215,0.23895443308680758,0.2300577432890579,0.22785096158395765,0.2193057502764239,0.21216850509419266,0.20774968523314363,0.20372458476478877,0.20049804967799242,0.19854205719015305,0.19718243096041266,0.1954292096262837,0.19465879191748986
