trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
18,0.17495762410963983,0.1730340679988262,0.17132721483489424,0.1653710538529931,0.1651037128270147,0.10966577205313867,0.11998896021545533,0.11281527876848459,0.11496560705268835,0.11805488577673837,0.11918790477368635,0.12394146522115296,0.12494510692683773,0.13027916405216422,0.13341938839486306,0.14494414622994672,0.15117202090703366,0.16311436599980605,0.1687912810233043,0.19363040800378123,0.15772343243103393,0.15876547419033638,0.15928509737156066,0.17133911321167275,0.18109836935077053
37,0.17495762410963983,0.17096413651128844,0.16834166565485661,0.16200124734217058,0.16412884851344364,0.13038906459847371,0.12936305871292345,0.1334501775997101,0.1327722009981236,0.13115421823611587,0.13032548709554434,0.13294357461738227,0.13663170020874021,0.13724736599515647,0.14061778778929784,0.14505695120158504,0.15054156960840326,0.15434864701830073,0.1614820528924431,0.17379218115078388,0.1586885908778121,0.15914823491913088,0.16225564008017396,0.1743955784231155,0.18292153220887666
57,0.17495762410963983,0.1688942050237507,0.16535611647481901,0.15863144083134806,0.1631539841998726,0.15111235714380877,0.1499138601377088,0.14815048801497996,0.146845583086432,0.14513411916238608,0.14619567878926598,0.14419645152674346,0.14498621596428682,0.14421556793814874,0.1478161871837326,0.14516975617322336,0.14991111830977288,0.1455829280367954,0.1541728247615819,0.15395395429778655,0.15965374932459026,0.15953099564792536,0.16522618278878723,0.17745204363455827,0.1847446950669828
118,0.17510399948636396,0.17431276401493184,0.16874086036381564,0.16607857714058574,0.16223826062974808,0.16027441193523045,0.1585763295739983,0.15698273541784025,0.1563142254399289,0.15534589169277893,0.1555586558641326,0.15518182026447153,0.15578418022359872,0.15521100734983342,0.1556684357190338,0.15443079319794112,0.1551564806988808,0.15533406704539,0.1565616471793041,0.15675827398425576,0.1583827134615419,0.15631455466294739,0.16828264800023,0.1792752064926644,0.1847446950669828
