trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
18,0.32977576397433844,0.3012318175906735,0.2980695114825385,0.3058087258639187,0.30130845390598965,0.3026603490084695,0.3034865014124982,0.3066300103527372,0.3067300096263448,0.31099438227830695,0.3060718283193179,0.31412899322610294,0.3167439868451224,0.2648015000169018
42,0.3126177056863353,0.3054980485127992,0.3105092362142734,0.30114399327639435,0.3018667755703958,0.2941163044133614,0.29607679858083874,0.293030239023777,0.289449618352394,0.29321634218114667,0.2940158561110303,0.29685455607346717,0.30087848544631146,0.2647329966581504
61,0.29545964739833214,0.2909921853216369,0.2982291209266189,0.2962653181526376,0.2843335286898726,0.27581023186124737,0.27375791251322734,0.27943046769481683,0.2721692270784432,0.27543830208398634,0.28195988390274274,0.2795801189208314,0.2850129840475006,0.264664493299399
124,0.2983457324945028,0.2950963900017438,0.28173886589149616,0.2743533500451939,0.28537320642447084,0.27731301691722743,0.2701257987818202,0.2690454868034515,0.27180727836303953,0.2645570165767496,0.26278171190164135,0.26193473216082247,0.26487000337565314,0.26459598994064765
