trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
7,0.3989712597471874,0.34949399505009937,0.33109201207844186,0.30385686053006294,0.24120912430895983,0.22918045125927414,0.18556457306321525,0.13162471995715386,0.11773902397505608,0.1080007471459362,0.12029820620431525,0.12261488256730879,0.1467083542231543,0.14468165545140893,0.1639536977492016,0.17643595608841156,0.19704060353641456,0.2077954505849748,0.23628410325189195,0.240277400651132,0.27548479279645677,0.29012829446966304,0.280664823323137,0.34015438589912367,0.37885470259717113,0.4179232148698172,0.4286417302980036
26,0.30320628555227125,0.21531880736402179,0.2031603341924196,0.17963399976263125,0.1716668015690233,0.15827168614124057,0.13968000389474577,0.14102038080581328,0.1348987661266644,0.1330144847376828,0.13177413771737112,0.13241965607501002,0.13320140974961678,0.1328289941141885,0.14093880454916188,0.14052051007907704,0.15542423942024183,0.1586210981370398,0.16982866126750573,0.1709968366817156,0.18991422266222588,0.22214538901496725,0.2212196692261526,0.25567340676608685,0.2794030029846166,0.4206028437268638,0.4286417302980036
65,0.2074413113573551,0.19764461612872591,0.18891051463203462,0.18007349255218258,0.1734543109262169,0.16638256947632324,0.1598119737447348,0.15607608429292602,0.15345593394286233,0.14960846186772844,0.14809326764822484,0.14797889207787152,0.1478102468380175,0.1423651904203481,0.147488948468148,0.14703258860310991,0.14947111018429632,0.14879784667315527,0.15169956127614825,0.15140765715312765,0.1562478278482006,0.15416248356027146,0.16177451512916816,0.17119242763305,0.17995130337206217,0.4232824725839104,0.4286417302980036
126,0.19069113486440706,0.18035525399003463,0.1657719140600913,0.17080937940441404,0.16631170263485506,0.1633398771892283,0.16116179430568356,0.15818597214045862,0.15638217096676846,0.15495371982155737,0.1539161397714862,0.15362344505799372,0.15325653279127427,0.15304050927167798,0.1528702160034443,0.15171017329975306,0.1522702103112607,0.15253456611119018,0.15319696332309826,0.15348712945253937,0.15549123166037263,0.1557287649198621,0.2509644505141459,0.27502356511511056,0.2989372591209397,0.42596210144095703,0.4286417302980036
