trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
14,0.47666510043859817,0.40091825578031176,0.41514627689783523,0.40725686166892444,0.3799567357092476,0.38873850693715356,0.38440267816570084,0.3706949708893653,0.3770630825798254,0.36749717004511245,0.36436059491733075,0.3705904110031698,0.3530655298298053,0.3642690465395016,0.35647522968700895,0.38994213937244976,0.415179158625568,0.4279060197096767,0.43599596083416065,0.43385022321181277,0.4154169854973988,0.4289673298872184
33,0.4669792374248865,0.4514629700846131,0.4610472301094248,0.42815577840444907,0.43332514485371976,0.412319957334278,0.43896820283329346,0.4281521842413799,0.41207992826943923,0.4102876203876898,0.4194127375465631,0.42410288054324485,0.4391550601651383,0.42181891930089577,0.42401407206241204,0.4287587277344931,0.42986457148698826,0.4478908040106487,0.460297512038968,0.45984612089756094,0.4302867126162093,0.44844127531071154
96,0.4022379295557988,0.37571388647361054,0.4257218155165731,0.4137102649635895,0.407613642467573,0.3768994679189755,0.38178233380362797,0.3730862630299478,0.36746232232079906,0.3858182402029979,0.3937468556531034,0.3793965990459448,0.39050408574364437,0.3788557842755603,0.3858884052719789,0.38580833290272737,0.38793645110773267,0.38739285842454585,0.38185842784031643,0.38567753125977783,0.3900194390402322,0.3855282689298732
156,0.40186423108548774,0.3897356471216728,0.3858399405741056,0.3849947471256658,0.37619664020110094,0.3930371768565998,0.38809365269607016,0.3858782341364087,0.36747974618295576,0.37508941756016434,0.3821686333281366,0.36623106443787506,0.37738656614157295,0.36766550698128464,0.38791527232221434,0.40049374576414765,0.4079212354087047,0.4116944096293532,0.4078543255260646,0.40054725837858834,0.4094933844637253,0.3855282689298732
