trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7
19,0.21799278096610214,0.18871660268881807,0.17494098449132578,0.1549099632191405,0.2133196614731384,0.1638278356423383,0.12369992680113268,0.09684511802715869,0.08902982294257195,0.10186926113524579,0.129063075892939,0.12160379468606325,0.11896236661111456,0.10912865935858952,0.12418567799678844
42,0.21799278096610214,0.17895787659639004,0.17360202045630438,0.1486792774734192,0.14747990068738354,0.12433290174018992,0.12315259718975574,0.10653667976277736,0.10759602711137523,0.09972169794136707,0.0989033970195573,0.09781859229746546,0.10605942114713096,0.11015173876240904,0.12886365774158157
107,0.2082340548736741,0.17761891256136864,0.16737133471058308,0.17022607213999227,0.17417290709875471,0.15718884324952764,0.1426925207028419,0.13016995567235953,0.11937889663295798,0.11111219851526628,0.10436654097317596,0.11484195218628182,0.10708250055095048,0.11482971850720217,0.12886365774158157
167,0.19847532878124607,0.1762799485263472,0.1611406489648618,0.19177286680656533,0.16900037137054652,0.14044438502533016,0.1197688193650003,0.18883563684963006,0.1734000970077932,0.16013952911110352,0.14538899707466105,0.13186531207509816,0.10810557995476999,0.11950769825199531,0.12886365774158157
