trading_days_to_expiration,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
4,0.7143034516633306,0.5827888353699544,0.7341951646548474,0.44555834461792065,0.5033771612902392,0.45157096974203215,0.21624200402137167,0.26864460579758775,0.33551989457771375,0.22858792302675535,0.313529976870807,0.1310433424569054,0.19662523902314977,0.1491642833039825,0.16626566324648914,0.15269174767185092,0.15035893989588675,0.16526991899052385,0.17427431763367626,0.18433905133767622,0.20003289239275113,0.19093084244051442,0.21544222319505543,0.22615590888973178,0.24390217645401024,0.2634234740027068,0.2811168106664988,0.3434417338504873,0.40166915682591536,0.4294500298915773,0.5213588888141869,0.5435600506934323,0.6018253936586145
28,0.6814247975899865,0.6206404176911776,0.6620359596456157,0.4600130487860003,0.3674238613104514,0.33520546285977887,0.21494302804329474,0.23376219335033593,0.26484260522020125,0.23060721305037438,0.25102693364580747,0.20978278358521882,0.1916468963940835,0.19981941150290508,0.1770138941802085,0.17492312443167568,0.1736615191445579,0.17319897320473587,0.1774862616532785,0.1870672983613449,0.1915655356287833,0.1866659608037617,0.19998376253765132,0.2063834441920511,0.2157964113487909,0.2263448241481587,0.23549854406528792,0.2678615010206963,0.2981605990622672,0.3144818285152087,0.3610531575796968,0.3750035242130303,0.4072561892951789
68,0.6485461435166425,0.6584920000124008,0.589876754636384,0.47446775295407995,0.23147056133066354,0.2188399559775256,0.21364405206521778,0.1988797809030841,0.1941653158626888,0.19827149016017975,0.1904389236673532,0.20187775438687283,0.18493461399395383,0.20043142217864343,0.18440666539013045,0.18380468464417962,0.18026734324104507,0.18656604752365297,0.18287140683023556,0.1837741718421551,0.1816859992297767,0.18240107916700896,0.18452530188024718,0.18661097949437042,0.18769064624357157,0.18926617429361056,0.18988027746407704,0.1922812681909053,0.19465204129861913,0.19951362713884008,0.20074742634520676,0.20644699773262828,0.21268698493174332
133,0.6156674894432985,0.6963435823336241,0.5177175496271523,0.4889224571221596,0.34152076553634786,0.21754097999944863,0.24114432893140275,0.2671998377403989,0.22656863300313632,0.2222254375701448,0.22542370066578646,0.2042332631541835,0.20496032868026726,0.21017887721072837,0.20514269106588864,0.19967119575254874,0.19524974332373232,0.19756547259570537,0.19577942053340167,0.19617811825057913,0.1929019964645291,0.1989216511810322,0.2053406053849895,0.21525657797419034,0.2255570601231392,0.23519149248005466,0.2666610056572822,0.2969752125084103,0.3120510355950982,0.36043625797651346,0.37215373851931954,0.4041361956956214,0.21268698493174332
