trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
6,0.6644155792540525,0.5849314202505165,0.4866997327987035,0.3964880541462722,0.2939178213553338,0.21275925373793797,0.18074288928812718,0.17563538416319277,0.18180528371461563,0.1905463602141707,0.20307065970333402,0.22996710498956555,0.2427785922002288,0.26619560807669096,0.30745822066963063,0.2460503827028013,0.24811235233674075,0.25013019894148436
26,0.38493482019421543,0.3057679728045372,0.28789268729541684,0.2526001922835444,0.21962556846299555,0.20120482296080233,0.20090928104087125,0.19868162891182775,0.1985432412912354,0.20488031257643102,0.20963856112542115,0.21963274850426878,0.2299849765443584,0.24592663957414995,0.2692646497954509,0.24135072795682966,0.24637212286671517,0.25020634085601234
50,0.3217152114539578,0.29583158306836926,0.27777909365625475,0.24350480221932005,0.23116694785651298,0.21985422726349407,0.2172127523362399,0.21661489218510815,0.21572128073481547,0.21695486960449684,0.2169278527602434,0.2185020085099864,0.22210086562246292,0.22565767107160895,0.23107107892127113,0.23665107321085802,0.24463189339668961,0.25028248277054027
110,0.4533233158522372,0.3912656579335364,0.36166204568494714,0.3307924151485002,0.3165146315396492,0.2994991192904213,0.28550728730051345,0.27180116776586477,0.2677893878140945,0.2634808747143047,0.25978802419376146,0.2570829182761956,0.2542488529694523,0.2517973638967658,0.25075003744877294,0.2498525818067663,0.2500540570269564,0.25035862468506825
