trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
14,0.5015156071978029,0.5042390460448719,0.4870700552697828,0.4742472228306219,0.4734904271378105,0.4738927974286007,0.47075347402526424,0.48311126578315755,0.4819124393657792,0.48288587188941545,0.4894549728768207,0.5034986836843728,0.5150399443783039,0.5320027576762891,0.541000871939678,0.5287157870316125,0.5674900663863351,0.5655517456147218,0.6305470887110284,0.5898764565903971,0.5492677278911108,0.6464130955311819
34,0.49584358944891826,0.4798256566263054,0.4646758779292387,0.45673908363659116,0.4499624236951496,0.45215058054364504,0.45259132050041523,0.4366135289737191,0.43643659426538606,0.43602369038826305,0.43869128985337275,0.4453939788565372,0.45104769099325115,0.45963585300688414,0.46417349956404197,0.4579319680622828,0.4774135050192232,0.4777819173560897,0.5108208912309563,0.49137910816808084,0.4712004462967564,0.53519214077283
77,0.43941569549421494,0.428292349913591,0.4214885465143583,0.40757073026008855,0.4074504272119973,0.39190222567615735,0.3959757652588308,0.39011579216428066,0.3909607491649929,0.3891615088871106,0.3879276068299248,0.38728927402870167,0.3870554376081983,0.38726894833747916,0.3873461271884059,0.38714814909295314,0.3873369436521113,0.39001208909745766,0.3910946937508842,0.3928817597457646,0.393133164702402,0.42397118601447814
137,0.4187113381496887,0.4038005480394791,0.39561799596008246,0.3828204760183498,0.3944123803873486,0.37396371377594734,0.379626446938084,0.3786502960759614,0.3811408396121802,0.43930824088196563,0.4457131452571488,0.45116460920350276,0.4595290976422437,0.4641349101385786,0.4580309571100092,0.47731910773964414,0.47644434463341656,0.5102795889042431,0.4904855751706406,0.4710747438184377,0.5197731301167919,0.42397118601447814
