trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
17,0.30385185046774754,0.2758961130319653,0.2567048113397997,0.24107017865669808,0.2343434134142366,0.2316731209861356,0.23299963876312182,0.2333959516155262,0.23610224571119592,0.2426850244645534,0.2568667168237699,0.2628783186897763,0.28402244658221854,0.29747461457624014,0.32291679047105026,0.2635154968157474,0.2657947799911893,0.2778415052475933,0.28648031058022416,0.30221925055272214,0.3163430430851596
42,0.262511668493393,0.2549196017456843,0.2519828704321681,0.2459263083433073,0.24136729757206374,0.2393244285761286,0.23836038569649864,0.23775213224357078,0.23709872177015823,0.23857985268987433,0.23769732186450993,0.256684920444211,0.2691318313134402,0.2772359770093692,0.2935520549606313,0.26549136365466647,0.27048509620438016,0.2791745516626045,0.28946666683152844,0.3071023642876669,0.3185218256164335
61,0.273398550035119,0.2662036944351671,0.25651118965327513,0.2528371229575913,0.24830950743858868,0.24650523576854158,0.24489581098064048,0.24540251264186777,0.2459490111066358,0.247251651459534,0.2485041095430413,0.2504915221986457,0.2542412160446618,0.2569973394424983,0.2641873194502124,0.2674672304935855,0.27517541241757104,0.28050759807761566,0.29245302308283266,0.3119854780226117,0.32070060814770746
121,0.27464733153354215,0.3175235196327577,0.3067825318721656,0.30140966820061815,0.2916520542350122,0.2838623764737482,0.2806872516211937,0.2769132100972141,0.27525980319534793,0.2714034126685074,0.27057725765066587,0.2670351004241705,0.26536861214294005,0.26323911267864875,0.26153962997682834,0.2611044637779984,0.2765084588325822,0.2834939543289199,0.29733613681777743,0.31416426055388563,0.32070060814770746
