trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
17,0.45248649179815204,0.3936428199718616,0.3392861584949369,0.29927873349324613,0.24060352459450335,0.22533130095845877,0.21874283100364827,0.21081497339768476,0.21062249507383204,0.21561800443986698,0.221076153545453,0.22847026668466097,0.23794409108478237,0.23893568390026454,0.24437874062039736,0.25182466268433484,0.26088290347864956,0.26916897672642254,0.29954088032814397,0.3196629866946056,0.33304362548530075
36,0.38368832723860163,0.3480345640566218,0.3044519842154862,0.27618790715450137,0.2464822672627459,0.23476795674139556,0.22988973758200743,0.22356368118845074,0.22079316807634733,0.22129449081391506,0.22037416900803494,0.21989473650183827,0.2258002251362093,0.23188098941751423,0.24569053375263067,0.25442312831150465,0.2683638048221988,0.28115528298025466,0.3056694127774404,0.32432751133366067,0.3359489968691808
96,0.38700649148302163,0.3451184288693935,0.3814983639309073,0.3619415408711251,0.3311294160187651,0.30756093485477254,0.28828825316317747,0.2795850164118556,0.27327322494432726,0.2666460388021354,0.2616031625683357,0.2536710526961053,0.2522975282552844,0.24744850009526922,0.24662773142999525,0.24592110079155105,0.24519636421875832,0.2872838154295511,0.3103339374164955,0.3272328827175407,0.3359489968691808
154,0.3903246557274416,0.3422022936821652,0.3252479491361029,0.3076179913265088,0.2931300639799096,0.2809770773263011,0.27018620273841953,0.2650524018934765,0.26150283755766596,0.256390944074615,0.2527463482439213,0.25008795703335546,0.24599037838301488,0.24306694748816404,0.24922619705716506,0.2534020021351003,0.2571826704725904,0.2934123478788475,0.31499846205555054,0.3301382541014207,0.3359489968691808
