trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
17,0.33405994039977427,0.4073065112841291,0.34569807325837454,0.2662635808840757,0.21073046239251633,0.19493555939807033,0.19077099789113097,0.19292279602190401,0.1982635190907406,0.21283035946621096,0.2266542257839156,0.24603260122896853,0.2572935793632839,0.2457863000171209,0.24920714369585834,0.25416031740371436,0.2613472584719312,0.2731122082734241
42,0.33405994039977427,0.3076520576609533,0.27218150372847255,0.2403637106761322,0.213518973412697,0.20496412580902812,0.20334638775904262,0.20061157557848605,0.19985880879227805,0.2004256211786142,0.2222354457893621,0.23408904545106674,0.24213110448245723,0.24054766350210013,0.2464887396399891,0.2537583261994092,0.2653427202103448,0.27499922143575695
62,0.33405994039977427,0.2992394093961432,0.26837323127691964,0.244140751232406,0.22511203567767435,0.21993502546802207,0.21540907466322293,0.21343399612671368,0.21448380902022326,0.21623648809108667,0.2178166657948086,0.22214548967316494,0.22696862960163058,0.2353090269870794,0.24377033558411984,0.25335633499510407,0.2693381819487583,0.27688623459808986
121,0.3706832258419517,0.3224687413272589,0.3359003915056285,0.31250254183786097,0.2917891474286339,0.27504173571837565,0.2669334701949849,0.259989248827525,0.25601025265530974,0.25262177864004975,0.2505339138457336,0.24967831191234544,0.25102493653214164,0.2519255477517276,0.2545623086080195,0.2573517967335176,0.2712251951110912,0.27688623459808986
