trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
8,0.2162340924355545,0.1923089922900677,0.1862590831463632,0.16588599380956326,0.16502343342324444,0.1798048635033261,0.13085360628856568,0.11235399512867959,0.1206375882587961,0.15699442544161613,0.20232493804222107,0.136181045618453,0.14495739941642408,0.14191724884103535,0.15526803642399764,0.16750437831610498,0.18618937147255696
28,0.2162340924355545,0.18433395890823875,0.17975007040363547,0.15488052283436574,0.15498399033482835,0.13945544374085445,0.13914370539710613,0.12706708618203805,0.13016008212577773,0.12251858974733972,0.12492075865120056,0.1279281331328989,0.14067827150482667,0.1403716363935871,0.16189595647345087,0.18027872942624043,0.2087566661332768
93,0.20825905905372555,0.1992771086318186,0.18789693575995828,0.18510231960007664,0.1780323236814311,0.17600326199991526,0.16698546172374712,0.16773535070900839,0.15937392001314232,0.15970691117390814,0.1526868705895612,0.15351565523961885,0.14500847373593184,0.14201219632509118,0.14195567609583407,0.14105478215111728,0.2087566661332768
158,0.20028402567189663,0.19276809588909088,0.17689146478476075,0.17506287651166055,0.1789185935923786,0.18630919664877604,0.17809553230332065,0.17269718738436612,0.16634309622329738,0.160075088619306,0.1444339581040071,0.14923652732802145,0.1434628612884836,0.1486401163745444,0.1547300272059695,0.16362207681183713,0.2087566661332768
