trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8
3,0.2494691015057015,0.2494691015057015,0.3329279347664603,0.24440915487102544,0.19975733008734375,0.18356333288660212,0.08576819189032837,0.07603472556169778,0.0811996531027365,0.10683604849427791,0.11328062292529721,0.17624081772250555,0.23200335071362022,0.23490592264900076,0.303156156403553,0.3746961398133074,0.4466982535748753
26,0.2494691015057015,0.22752740278583908,0.26063504368403456,0.21481473643370413,0.1868629731216456,0.18836069125192947,0.1608424933047866,0.13103889067842087,0.1115240603353214,0.10884650722424992,0.10840837938109019,0.157875100873344,0.18049041354557932,0.1817460420377881,0.21514207376595237,0.2533533163779518,0.4466982535748753
68,0.2494691015057015,0.20558570406597665,0.18834215260160886,0.18522031799638283,0.17396861615594744,0.1700495497326104,0.16264805045437264,0.1615341089221317,0.14846332642540663,0.1482425285954839,0.13874328557737364,0.13950938402418245,0.1289774763775384,0.12858616142657542,0.12712799112835177,0.13201049294259615,0.4466982535748753
133,0.2494691015057015,0.2692568194162185,0.21637565373631715,0.1924888240418633,0.1787659745212748,0.1279088708114694,0.20177421098337706,0.19225084516576108,0.18193841633071695,0.1717460615207742,0.1617966252808412,0.1510672479164018,0.18194169951326958,0.2158711589150642,0.25091206547082956,0.2893543732587357,0.4466982535748753
