trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
12,0.22224644443440564,0.19988825070526436,0.18748336851410013,0.17338693465582208,0.19314687043728482,0.16563051899970213,0.16099454071084301,0.16048598967146094,0.15151494939643456,0.1481726672178525,0.15286813749805545,0.16213575964169155,0.17103130256849935,0.1900255556789829,0.20167060528642666,0.23729463738181802,0.17488235993808599,0.17523721556793842,0.17835527766107545,0.17140561327647422,0.17329517973813563,0.17440078324869718,0.17834383278325724,0.18365140475174924,0.1945598939922556,0.21472177569054582,0.23512708523502962,0.2572457965879926,0.27693701270687837
35,0.22224644443440564,0.19243551946221726,0.18583265153139444,0.16923836236396464,0.17102603267963973,0.1628952384540456,0.15969371596168203,0.15746845114882785,0.15730514944621235,0.15612964927260153,0.15606151493655684,0.15716030897877847,0.15684256067557426,0.15826136233008659,0.1584061174644753,0.16136658284000854,0.1614795965773694,0.1628525280482684,0.16933999845616265,0.1720941515499114,0.1736955224675437,0.17463587017574836,0.17957982031909353,0.18500859956263446,0.1977436588021293,0.22038114798668465,0.24004239765114463,0.2629802629002753,0.28158926264241274
100,0.21479371319135854,0.19078480247951157,0.181684079239537,0.20312536807748469,0.18836577072370558,0.1774915285349344,0.16754349199543145,0.17270188933666972,0.1681273694511466,0.16971448304919262,0.16811210986251088,0.16682967748797634,0.16666275350151968,0.1669426504290063,0.16832953016150584,0.1667666344978549,0.16679807845999675,0.17511154245712834,0.17002853672959983,0.17249449427931945,0.17393060939459487,0.17587185771158464,0.18093701512997876,0.18819236437250816,0.20340303109826813,0.22529646040279966,0.2457768639634273,0.2676325128358097,0.28158926264241274
159,0.20734098194831146,0.18913408549680585,0.17753550694767956,0.19813611925738475,0.17699814486170384,0.1692430346228887,0.1640147408334462,0.21465925923701484,0.21007905873002664,0.20567452825877117,0.2005774536254523,0.19779633191681428,0.1938278676865788,0.19186656982633027,0.19011892260724308,0.1882851232988026,0.18762190308760845,0.18737055686598825,0.170717075003037,0.17289483700872754,0.17416569632164602,0.17710784524742096,0.18229420994086398,0.1913761291823819,0.20906240339440696,0.23021177281891464,0.25151133027571,0.27228476277134406,0.28158926264241274
