trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
18,0.23599903474167008,0.23555965171080603,0.2279868652565694,0.2634050250804276,0.235006988353507,0.20716213858162144,0.19629114704684,0.18588559248087788,0.1839927825321988,0.18361950293653226,0.1923078782977191,0.20336880369889773,0.2215371432232902,0.23344500665249188,0.24514601449992637,0.26631707202782995,0.20453917995748844,0.20382344724278578,0.2067512365239721,0.20896977459684973,0.2091449249804006,0.21376367785166744,0.2145295336808677,0.21838120716346346,0.22117533367846434,0.22478428665598,0.22819265402030023,0.23210617689900948,0.24171646699936167,0.2486934781092323,0.25871859327890523,0.26885953899375764,0.2835252022173759
38,0.23599903474167008,0.235339960195374,0.22431031778716706,0.21452228095561182,0.21118328458492716,0.2058558618706785,0.2036986336116204,0.20098566090162037,0.20022411198406817,0.2017471119988822,0.19662984285065194,0.19713186544069564,0.19549947571725468,0.19733536587600328,0.1955197054284223,0.19845870299868237,0.20120315664059052,0.20422189096887164,0.207031865902885,0.209070243860323,0.21221626213033548,0.21809611715249766,0.219320033676356,0.22714419145321044,0.23122795575119764,0.23758947906578404,0.2423388865512575,0.2501984104490262,0.2672461697783175,0.2804888898459758,0.29457409229888704,0.309699311747876,0.3321452341425638
102,0.23577934322623806,0.23166341272597168,0.24385767143379733,0.22476463465455943,0.22630948642085205,0.22052027144410835,0.2152183552477728,0.21187960486083482,0.21250133448303282,0.2076372900345851,0.20770414242628532,0.20782154136887013,0.20735653774189286,0.20763541690043763,0.2063738504661719,0.20787520327438636,0.2034250035166999,0.2064706071450592,0.20886930533337647,0.2060735878304657,0.20943123855083723,0.20973903368537936,0.20961822287371648,0.21112271160573104,0.21197909424617595,0.21404642148934297,0.21401394334899274,0.2161867642204058,0.21689806637248882,0.22286309425892348,0.22801976623963924,0.23490517029218808,0.24340362656047895
