trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,0.3864649632977483,0.34356411377295887,0.9112089803445372,0.8205811774551163,0.5766595670345964,0.3468924455553402,0.03818889557563289,0.14998407923408602,0.25334144266249636,0.3541822024777053,0.4539991805143834,0.5539805613723974,0.6540420155506684,0.24906533277955845,0.2584751596905164,0.2677794071976677,0.2949294825432252,0.3120769963363976,0.36455684141976746,0.3933665339260291,0.41954383000543705
20,0.3864649632977483,0.32926383059802905,0.29170690859647574,0.23720630789447952,0.20695128583386463,0.19847582395728672,0.19591496349910414,0.19502971256589968,0.19578292264493213,0.1980761124676087,0.20794585833567444,0.22065806714082511,0.23669016884531366,0.2560797487021319,0.27294714882603044,0.29392047608677485,0.3236034755232984,0.3456501959614748,0.3708590565725317,0.4008690263771949,0.42576876454818446
80,0.3721646801228185,0.5232455471801984,0.3810555333496257,0.35300674310777724,0.32339573838800695,0.2987377173480175,0.27834422993175856,0.26878649954936334,0.2619243951919035,0.25535649914382247,0.2507842717427381,0.24621373992841028,0.24209236527027017,0.24177181189108485,0.2402443577291559,0.23758149658307887,0.24493059708624332,0.351952411114239,0.3783615490236975,0.4070939609199423,0.42576876454818446
138,0.3578643969478887,0.7172272637623679,0.332721683519315,0.3114717571375957,0.2984750487469171,0.2839749592678027,0.2718255914534821,0.2667192980953266,0.2621009944811088,0.25698752231369604,0.25246702129149795,0.2492357932950769,0.24205091685698496,0.24400317055500234,0.24163833830856052,0.26625548956315204,0.2785037967113205,0.3582546262670032,0.3858640414748633,0.4133188954626897,0.42576876454818446
