trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
11,0.2763931504312806,0.2500079978291736,0.202545792919439,0.1795836464350604,0.16476742566842584,0.14355284194028473,0.14159786629852553,0.14178731627069113,0.14090828945537254,0.15720157320945674,0.14569532802425605,0.15421856685624705,0.15367247454637187,0.16704654328468244,0.1917501203695957,0.2147354888369914,0.2396992868104679,0.1626006635024799,0.16626251863743502,0.1682571730468519,0.17485680326933772,0.1762159081320899,0.19903119276860232,0.21266284705371968
31,0.2213341201150224,0.20719327729948733,0.18114448779218967,0.1929690569154712,0.16785521422594574,0.15212917278303864,0.14647285982404487,0.14316560234422893,0.14495525618271596,0.14635959443392588,0.15252291973706922,0.15970957683091988,0.16855350410368883,0.1821514292813817,0.1724550866425634,0.18672323256874962,0.19847781675998488,0.16320303486422624,0.17015623996161727,0.17052832984142033,0.17967120587808766,0.18450326388419155,0.20215147933475688,0.21635838763012383
51,0.16627508979876418,0.16437855676980107,0.15974318266494036,0.15449716562763238,0.15154718162208236,0.14879171814291606,0.14684071272594945,0.1464735824987379,0.14614223630463435,0.14651874296873396,0.1469223022352575,0.14855936580271073,0.14907311616423502,0.15107328906913006,0.1531600529155311,0.15871097630050787,0.1572563467095019,0.16380540622597262,0.1740499612857995,0.17279948663598876,0.18448560848683762,0.19279061963629318,0.20527176590091145,0.22005392820652794
111,0.20814154381396888,0.17404142996956978,0.170948767738539,0.16884432855487538,0.16414189565573956,0.16164606735760614,0.15867519057845972,0.15928875528574724,0.1587556842995361,0.1591726278049263,0.15868959485243833,0.15893803166768836,0.15860942306867204,0.15956711627556397,0.15962659267713547,0.16116345932939102,0.16199829214073352,0.1623687973132528,0.16598601625228346,0.17004240066058776,0.16792855237998827,0.19591090620244775,0.20896730647731557,0.22005392820652794
