trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
16,0.20115311979063177,0.19853131064073773,0.2752764541170433,0.16550444656799798,0.19353220716243819,0.17244827015688993,0.17086521681246342,0.17464265606580812,0.17430510712361286,0.18086396728375237,0.1848750140857427,0.20335755718117277,0.22430620541650242,0.23554237780329784,0.2624086460232865,0.18114187932510006,0.18247296924159842,0.18751409007085093,0.19331301208883872,0.1939295828538408,0.20118146890596122,0.210080349575796,0.21123762416866176,0.21711768650214125,0.24041478707076314,0.25992659050403705,0.28032207628905986
36,0.20115311979063177,0.19666161916930555,0.1853706282778774,0.17705070399477393,0.17316853930270196,0.17160877969087035,0.1686647897907997,0.17074370364577154,0.1728492190419105,0.17030520476195943,0.1727869255576404,0.17492404027961314,0.1744610487267219,0.1793363016810905,0.17947367957245036,0.18039003431049744,0.18331634803997016,0.18920397011259363,0.19778475050182606,0.1971705628269909,0.20787197928226064,0.2194377186554495,0.21803963851848224,0.22732959769427788,0.2447765168629249,0.26497661505107445,0.285437230035055
96,0.2022706935836021,0.20017041081022688,0.18675863604808304,0.18451145886695883,0.1796944035654586,0.17823212182099807,0.17752535761194443,0.1772790589327403,0.17723060540494973,0.17915726084536276,0.17968995030872162,0.1774612325755868,0.17900502222865014,0.18048805876322116,0.18264556935430534,0.18078621164485498,0.1841343299873655,0.184369535262864,0.18744762290754055,0.18780044815336236,0.191365611416489,0.19763359546902085,0.19669386411786802,0.23169132748643964,0.2498265414099623,0.2700917687970696,0.285437230035055
160,0.20040100211216993,0.2377234324636351,0.1908378299149127,0.18816581502869278,0.18179091880357723,0.1798982334445305,0.1780825579777705,0.17701311065546144,0.17647733299527826,0.17769351915646697,0.17852549109639665,0.17768232951114238,0.207273700015974,0.22144835239325383,0.18189372433970272,0.1816295904432267,0.1858242100291082,0.18884127367585135,0.19068860288069067,0.19449095852966178,0.2007229804961425,0.20443560981884132,0.20690577531000465,0.23605305727860137,0.2548765659569997,0.2752069225430647,0.285437230035055
