trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
8,0.17453446881647305,0.16142695058436018,0.16530378189242037,0.18291433502593,0.20854831752093078,0.22653250115660692,0.2468511163859206,0.2806654292668949,0.3047040176780313,0.33779056306911387,0.21419179740918493,0.21539298892646802,0.2198038071962533,0.219849889397328
28,0.17125758925844484,0.19235741448815666,0.18954486613139276,0.1835191434478001,0.1853695432912483,0.18196953176612912,0.18959778600832342,0.19133514977369645,0.19923650675297555,0.26756086774680854,0.20811157189024157,0.2150455740667836,0.22418107682258304,0.22180709851034536
53,0.16798070970041662,0.19595104880053807,0.1943239309393028,0.18909822256986092,0.18771352918271098,0.186514234596931,0.19061725935715973,0.19163486311548256,0.19811656928244617,0.19733117242450315,0.20203134637129824,0.21469815920709914,0.22855834644891276,0.22376430762336275
113,0.1647038301423884,0.18062741534647922,0.2374336967661584,0.23259771785373554,0.2270260610562127,0.22448534853047789,0.21864330218778244,0.21686897502093003,0.21588539071581686,0.22027202292812825,0.21574040378615247,0.21542653756992358,0.21789268028431064,0.2257215167363801
