trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
23,0.3222074204707365,0.2745391748743731,0.2305409002611187,0.1820057320136066,0.14952365821171335,0.13277613221063986,0.1315203521265913,0.1322140189592187,0.13982229644891353,0.14760609841369993,0.16618254850543612,0.17661470060567966,0.18254505532303317,0.18757242241195407,0.19816873953250425,0.21024989010682305,0.23695106955125747
43,0.3102903590716457,0.41915626378890414,0.3672104941246848,0.31099377716291826,0.2609678184936811,0.21882608555758185,0.18918608164091,0.1790396506927244,0.17288276742972397,0.16954103731699824,0.1705970077221164,0.17204577086231795,0.1869308375714527,0.19483042452161078,0.21130478578343,0.22723161866088853,0.2401908865147138
101,0.2983732976725548,0.3122482594963461,0.2835624324309792,0.256258103803178,0.23243106312674114,0.212017947998522,0.19630371563217058,0.19013034011227628,0.1843620116913,0.18046784500990615,0.1764750800618238,0.1737734908261941,0.17305641819264067,0.17189664703065274,0.17628643299869207,0.23047143562434486,0.2401908865147138
162,0.28645623627346395,0.2713945798787324,0.2573911533387854,0.24158038754209846,0.22400925596342017,0.20928237245819722,0.19907012895667528,0.19401038792815176,0.18975926973889748,0.18542216057954206,0.18118363034904136,0.17815927307461363,0.18031442030229738,0.1850326932815785,0.19326816155275756,0.23371125258780118,0.2401908865147138
