trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
6,0.5206371364038895,0.4195721907816158,0.32363004972306836,0.25689767247043516,0.13242278649073227,0.09545258629926373,0.11929651091940544,0.13832456704407683,0.16268640800169987,0.19635467088993588,0.23808250230479397,0.17509158192906815,0.1877083292508693,0.19958538948521048,0.21440470201342599,0.23028570089301406,0.27235988414315637
26,0.49537089999832107,0.520563451459175,0.4479128571558595,0.3790418546669832,0.3024861285453305,0.22867370985535396,0.18163945339372323,0.16800277216117784,0.16088548365856534,0.16013028588460135,0.17063780590041194,0.18335676078396212,0.20013182528112824,0.21707961798851852,0.23766669662750584,0.25774063464666325,0.2772329673086541
84,0.47010466359275266,0.3133229191367383,0.2805464047159976,0.24755015225154853,0.21876693350360937,0.1969696121859168,0.17976614968161547,0.1747009396103273,0.17033673453340123,0.16634572500848055,0.1636440360236889,0.16286133719035142,0.16459693247859442,0.1678807127852663,0.17537583338571572,0.262613717812161,0.2772329673086541
145,0.44483842718718425,0.26313462561160994,0.2426124549377753,0.22332525191134414,0.205845814690335,0.1935263704216403,0.18238494467608682,0.1782326918450358,0.1735440089067968,0.17005994341104927,0.1668264030741742,0.17528483322061036,0.18209116098190245,0.19114270739934616,0.2028307671393649,0.26748680097765865,0.2772329673086541
