trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
4,0.3819067952114194,0.3399156994036723,0.25618308066259765,0.19025780438827702,0.14718385266431572,0.1582115697758914,0.1985736426924854,0.271559739971037,0.31842029348633644,0.4113231630120442,0.4710251199829836,0.5149222755224344,0.6284421695873649,0.2548184823669239,0.2619819466315823,0.2745466789814422,0.2844167269045921,0.29247729804311434,0.30536823863117124,0.3190612373566283,0.3287908340952022,0.3380324336631383,0.35158372507491376,0.3665115054520363,0.38118213850662586,0.397762925195098,0.3953877016325492
24,0.29213766489492154,0.265495094909768,0.24719762446817709,0.2285342614960799,0.22308199573318996,0.21539950297872523,0.21452171104001422,0.2147456760327506,0.22143013456134006,0.22341549660230187,0.23628319621534077,0.24432250159934246,0.2503224247982308,0.2640999148317835,0.2708194822730451,0.28740892640986193,0.3013141847574943,0.31115196157085157,0.328734596082451,0.3466076647837404,0.35866463207394544,0.36981521657869354,0.3878453456151876,0.4076827236352324,0.4256557075504396,0.4463248218823469,0.4397156595829518
84,0.28069148575875374,0.2639127727812745,0.25444875803272204,0.24817159682679862,0.24058577881028906,0.23846776660904498,0.23779592888484613,0.2363443952611374,0.23719832559108928,0.2383684925954503,0.23939886941743652,0.24004669709350476,0.2424198715215045,0.24430687534865678,0.24882218412460266,0.2506218111987877,0.25512797098763995,0.2586355237286117,0.26396838250240406,0.26904323813771575,0.27446686783202784,0.2790604839943661,0.2841690690856442,0.29223500041899847,0.3006391318206002,0.30673178573174403,0.4397156595829518
147,0.310303592581213,0.26984829625826023,0.261397614503467,0.26040286046933747,0.2545941557889855,0.25076664256923387,0.24849268486904,0.247626735845625,0.2447365008391755,0.2431756872059033,0.24050239747992613,0.2412217319266781,0.2455370499020643,0.25314441099011953,0.2616844315530224,0.2675192690516899,0.2738026345153772,0.28200188117989144,0.29151480992951617,0.298917036116459,0.3062496507475831,0.31532210453463994,0.3253402872688403,0.3367085694628122,0.3492010285078491,0.3510597436821466,0.4397156595829518
