trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
12,0.3974599709690654,0.35251250787455657,0.2936835294006858,0.3074595809792445,0.2915997340016372,0.27547273327291516,0.28873408477963497,0.3153268381265194,0.3438631713116437,0.400185886783131,0.4168778624868391,0.443315447981587,0.46359740117113774,0.4834487673004048,0.5088584887530256,0.5169671490032068,0.5527620960116096,0.5738127910234041,0.3318823754907454,0.3419427037943732,0.3539242767821092,0.4020874749157761,0.4187992093441203
37,0.3476608919180026,0.332927955984418,0.31728267812278116,0.3037434007164807,0.28851448359476073,0.28054962011388185,0.28237224072914063,0.28249904275472604,0.2926189347459453,0.3018945419681208,0.3046801779430142,0.31878701553996514,0.3233575416090103,0.3381483643648969,0.3472393715905549,0.42157621514655974,0.44450305499817744,0.46438824845290516,0.34901954197832685,0.36078781018632433,0.37318484222624987,0.40690850853846894,0.42233404293559956
57,0.3162236599970158,0.3008443437021324,0.28152900933450703,0.27175586043488553,0.26752509053007045,0.26465805524135416,0.26435950756161325,0.2617665277976957,0.2731193459644408,0.2789701665117503,0.2917867955389262,0.2919441602710318,0.2969630156452183,0.3065909437365395,0.31481810526034737,0.3261852812899127,0.33624401398474524,0.3549637058824062,0.36615670846590836,0.3796329165782755,0.3924454076703905,0.41172954216116175,0.42586887652707883
116,0.3343680839357862,0.3523050780437272,0.31907125700036937,0.3178874115442341,0.31455407308788097,0.30688474577336683,0.3003868360273486,0.2964658409594006,0.29137009058145685,0.29265292625901146,0.29379606849129597,0.2987701447426592,0.3013876625184968,0.30583658404541775,0.3026767283665294,0.3089558746248057,0.3138531458782228,0.3147452090031639,0.323097597402422,0.3346637113379686,0.3972664412930833,0.415264375752641,0.42586887652707883
