trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
2,0.5778127782141849,0.5311889319304305,0.35452232123015737,0.4189606308823476,0.32606685193598983,0.09801426465801386,0.10624528989859776,0.1483255639202849,0.21801301230013045,0.2867992630524105,0.3554123822946445,0.1894535349787267,0.1954498616423629,0.21989368678240423,0.23526910044113955,0.2515375996772088
22,0.5778127782141849,0.5156476498358457,0.43234422249305837,0.3500680911321455,0.267074184463455,0.20251157087517602,0.18881810119683543,0.17822766016898547,0.18009412837359992,0.18193468718989633,0.1918410808982943,0.2047938470502809,0.21970070121718935,0.24506146352217856,0.2665056094762768,0.2871834857147332
80,0.5622714961196,0.334003191821936,0.30568811782836575,0.2627214608664082,0.23334181833245254,0.20837397877941705,0.1891527984260653,0.181172545818947,0.17804582025053847,0.17355164193507355,0.1702949014621862,0.16992947580124854,0.16955813330285557,0.1727960823708651,0.18024582760215996,0.2871834857147332
141,0.5467302140250152,0.2767004199672564,0.25387276046161683,0.23343685299149491,0.2168873546526427,0.2019753880284631,0.19005488811611296,0.1850924094137271,0.18067680327634575,0.17690191221087276,0.1741132229071725,0.17119902206753643,0.1947259100426299,0.20403259140600233,0.21589171363968437,0.2871834857147332
