trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
5,0.6795109923892273,0.5411895834886062,0.4424210524398971,0.34261391009393805,0.20937484921735441,0.1781756322248554,0.16760952837438295,0.17372653130552043,0.19225702139329304,0.22252533273939867,0.25151861975963125,0.2915430531929161,0.32552449646077547,0.23925710653342144,0.24638583336845987,0.25424572024171876,0.2706386720948417,0.28547790664438777,0.3289409751618484,0.35367719678504733,0.3811176097381488,0.40352279464330343
24,0.644930640164072,0.40164028871821056,0.3511660361634635,0.2992407100824072,0.27228341265239114,0.21989751316936068,0.20585722309153662,0.19928626867748978,0.19729505632377023,0.19489707230574102,0.1987675525574002,0.20575557127852453,0.21473670556896846,0.2321372465638788,0.2503610742249057,0.2683919199533919,0.2900802221754767,0.3102896172835169,0.3351580944546255,0.3598502308951879,0.38820673601913575,0.408628147518026
84,0.6103502879389168,0.4152338766254394,0.39468776207127376,0.36246695154743724,0.3300890875954439,0.304458887351059,0.2768440733645509,0.26990468557565706,0.26139763780057323,0.2540914491080899,0.24907140141582634,0.2427078609572916,0.23840941355270703,0.23569524249277313,0.2325732031063469,0.23175557193357182,0.23585448536612955,0.316506736576294,0.3413311285647661,0.3669393571761749,0.3933120888938583,0.408628147518026
142,0.5757699357137616,0.42882746453266823,0.34277366411938665,0.32125627424960224,0.30428456389234976,0.28898829759554967,0.27378608320041353,0.2693878146989187,0.26396868765888204,0.25517198231489485,0.25307237477321276,0.24992018527863627,0.2463769665029641,0.24241059251201405,0.24009952053004557,0.2511971220142068,0.26066619600525864,0.3227238558690712,0.3475041626749067,0.37402848345716183,0.39841744176858085,0.408628147518026
