trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4,0.6965039980638719,0.5964355831935625,0.46849642302951283,0.34140462072257904,0.18942355384676984,0.16565561815108656,0.16953734432624448,0.1949764634088084,0.23705805413300485,0.2737113565095201,0.309966920149547,0.3642048037099235,0.37314045578119986,0.26243924293904564,0.27017177448167606,0.2817535065996354,0.30511334255326306,0.35076350127151046,0.3774617231557009,0.40909780752022173,0.4297095562757552
23,0.39838718143073093,0.34467125370022955,0.286271052628679,0.24109340427827322,0.21330608960753322,0.20541633424957656,0.20331363292050567,0.201178068101059,0.20206830095802716,0.21374927367480573,0.22640861415216218,0.23684865098301972,0.25489692095765265,0.27527143699717105,0.2928479744567893,0.31691577765079837,0.33450623943204577,0.356182588551332,0.38455476802382393,0.41727882068568767,0.4338531348057777
83,0.4644033153516748,0.3826244158293181,0.34966395967459674,0.3238998529230555,0.29953544226871853,0.2793442802240527,0.271217245490704,0.264120675254768,0.2582375832929557,0.2527818954180819,0.24903569812176984,0.24402717428266374,0.24193135976186156,0.24087089517720925,0.23957092829211502,0.24632754879569763,0.3399253267118673,0.363275633419455,0.39273578118928987,0.4214223992157102,0.4338531348057777
141,0.5304194492726186,0.42556041942941547,0.33863390917067826,0.3209884917102887,0.3024547348811927,0.29034014125622754,0.2770801236907687,0.27121704235951494,0.2655119941498658,0.26208547000792964,0.25557315770022326,0.25352699422222735,0.24960704888092022,0.2474955745065628,0.24659123554847243,0.27572044567448034,0.3453444139916889,0.37036867828757797,0.4009167943547558,0.4255659777457327,0.4338531348057777
