trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
7,0.46107393583051853,0.3825901283762597,0.2963586216339995,0.2584073084536667,0.2419329653184826,0.24813712097825813,0.26998604081804006,0.3118297072071529,0.37034939839899605,0.4093060796459948,0.4639932629694643,0.5025278510494837,0.5592346978840977,0.28001942093592164,0.2899750499945669,0.2920442598057464,0.30373314799308915,0.3098506929355019,0.3216301479584125,0.3301297438771971,0.3456363568787549,0.3536820101159712,0.36558607958428885,0.385951938980078,0.396714122984555,0.4031576104277831
27,0.33674835858658003,0.30929057027372275,0.2901374723207007,0.2760798132264025,0.2626171805712638,0.2602934276575698,0.2579378980367503,0.26001496311116856,0.25905503351680353,0.2624525218272542,0.26524675890616417,0.27112472617830485,0.28063370053260683,0.28636417500378314,0.2999069967410402,0.3026189775804162,0.31962452005688996,0.3274008638104142,0.3440435505578954,0.35535784280689503,0.37682157567393426,0.3871624909914811,0.4032424348736421,0.43157108835257013,0.44479778385609503,0.45183836490256396
87,0.35202894851647326,0.3063246596313463,0.2974447901034974,0.28848106752683284,0.2793641555168064,0.2736306579985584,0.2709080618488149,0.26955449536688747,0.2670171845160268,0.26697388141416567,0.2670442695658975,0.26826550723451786,0.2673299128001987,0.27011115650162026,0.2708948242564067,0.2719504038654875,0.2747503511856772,0.27680334275944674,0.27967354601780137,0.2832659192883962,0.2867210483649515,0.29027336900558237,0.2947136402350938,0.30054680124147487,0.3057961014782213,0.31365232421368394
150,0.3673095384463665,0.3012240237228506,0.29442360872981005,0.2920898324177935,0.27858265992964054,0.27378862098149376,0.26859072305155907,0.2667959562506564,0.2659993157930134,0.262940686021441,0.2665670364625851,0.26514836776685996,0.2736746668680602,0.28004310324809356,0.28146954203107655,0.28784177592928833,0.29230052206058954,0.2992167453589296,0.3049016449474993,0.31445113808357555,0.32020152924046136,0.3279297242949356,0.3403327896075859,0.3486304621130149,0.35447685595300216,0.31365232421368394
