trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
15,0.25612124695775074,0.22612139297921163,0.20503056950905377,0.17569014311264824,0.1661759371538555,0.15988036725586618,0.16847670048106017,0.18281725436185464,0.22075151541427226,0.2458136434417718,0.2854993873561839,0.3169670422902537,0.3453779552884649,0.3849493955869639
30,0.24862128346311596,0.23621535827964896,0.22093823532567708,0.20954764869544348,0.19740012950147606,0.19050592273857161,0.18659312143590565,0.21321460640231482,0.22878711909413052,0.23741089668920856,0.25559293145840345,0.2716156982523267,0.35527081536308963,0.3849493955869639
75,0.24112131996848118,0.32574356102894897,0.3100542954323587,0.2865152108222777,0.2771041937242423,0.2658910727045033,0.25248758224057416,0.24361195844277497,0.2368227227739888,0.22900814993664534,0.22568647556062296,0.22626435421439964,0.3651636754377144,0.3849493955869639
129,0.2336213564738464,0.3131024455399289,0.30188702443667076,0.28820521538831695,0.276327115690125,0.26836982947586735,0.2570394916317931,0.24519218669787057,0.23693947779610483,0.25725376864641464,0.27132675892543834,0.28582115475143227,0.37505653551233914,0.3849493955869639
