trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
17,0.18337132323857622,0.18147478497655067,0.16568361223914885,0.17442442329364294,0.17324375485326854,0.18526722419191163,0.17508319365319247,0.1640698127549045,0.1631927111036864,0.1609371010097271,0.16738571621648604,0.17351726266405895,0.18412494182031777,0.20688823890989835,0.2228213705143982,0.23807863644262675,0.17598323793696688,0.17889364398730703,0.18414711606062395,0.18466814338470672,0.19064381994039695,0.19981815747027215,0.2012197694662562,0.2081859534782539,0.22851396780619568,0.2470582006234488,0.26527843391813266
37,0.18337132323857622,0.18052651584553792,0.1587362950014607,0.16584695585302073,0.16521850922271064,0.1625440955635105,0.16251241729902052,0.16598671909186796,0.16576705045962245,0.16357872482622315,0.16613024393368245,0.16792840428382666,0.16694175744492912,0.17042440466418504,0.17014151922658383,0.1742205172847898,0.17720707225135254,0.18019429911079843,0.188046797184253,0.18762393767999008,0.19640726549564885,0.20824360547176354,0.20710888186595097,0.2183830041369586,0.23189095569594137,0.25211394893261796,0.2696665955799709
97,0.18337132323857622,0.17957824671452513,0.17654505043059499,0.17367818987586106,0.16914418135228185,0.17071976521440801,0.16811555514411858,0.1681991529798482,0.16724977011542666,0.16773684486841875,0.16878319569642267,0.1690636205095813,0.1711712599506806,0.17130653879440044,0.17333479675325103,0.17353556930819558,0.17629233374032421,0.17634775381336587,0.17875655479414002,0.17911692882989314,0.1829672614672894,0.1894415446668666,0.18779185216084443,0.2217599920267043,0.23694670400511053,0.2565021105944562,0.2696665955799709
161,0.18242305410756343,0.17263092947683698,0.18300189073426518,0.18126900048382644,0.18026259647289658,0.17808795171717795,0.17722959658418047,0.17506181724553824,0.17570577614495927,0.1747383756961954,0.17602775622628034,0.17608196375282864,0.1890297494302895,0.19706395465439933,0.20570671659793888,0.17475940362258124,0.1775929888638156,0.1802474349369949,0.18171234908942338,0.18488037438514504,0.1913927094687808,0.1953306570665614,0.19798890281954915,0.22513697991645,0.24200245231427966,0.26089027225629446,0.2696665955799709
