trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7
9,0.5412937824483204,0.4620485794967482,0.37728961200135874,0.2896424376525709,0.2637720423653889,0.22282661639041076,0.20927744193848669,0.19046464782052716,0.16715682131545725,0.15836829687086731,0.15499680460508822,0.16279219028421257,0.18065090783629603,0.21039710654448443,0.2250381885287678,0.23683594202166522,0.1983506960083484
23,0.5214824817104273,0.44085883762290085,0.3553778184141618,0.2998164897983715,0.22225255662212956,0.20198871214881992,0.18604651865145067,0.18301200508670168,0.17780976050028557,0.1729151111278446,0.17391152787875294,0.17403825244765414,0.18225256616366867,0.1987716341465289,0.20462300790945548,0.21860191617329067,0.20081524275646576
68,0.5016711809725343,0.4196690957490535,0.33346602482696486,0.309990541944172,0.2633839513405248,0.2657871974957166,0.25159643965153294,0.24023514115619535,0.22685095458557883,0.21781923331605318,0.209292965832757,0.2034150961990508,0.19855838675929663,0.19972275819566002,0.2001084527193781,0.2003678903249161,0.2032797895045831
126,0.48185988023464127,0.3984793538752061,0.3115542312397679,0.2660370629433205,0.25060657150771953,0.2390193299864279,0.2335586369907645,0.2245661143054289,0.21700982361792245,0.2138202169595567,0.2063237670668471,0.20312297126966436,0.2000109929065016,0.19723396136794893,0.1970760269575214,0.19588614926023104,0.2032797895045831
