trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
10,0.47789765422415703,0.4275227062770023,0.37272782601345,0.3625820498821464,0.3168259564263211,0.29516532102760273,0.27020698499246315,0.26818228028939445,0.27860501442385666,0.30237088777550436,0.3061228961278378,0.32265875971238595,0.3388268095057839,0.35470890359680385,0.38279535992682334,0.3270814274458039,0.33680111120054373,0.3460742388791758,0.3623357274026514,0.3750544702572867,0.3853804543344657,0.43102359857008277,0.4502647713324657
30,0.3760143864783212,0.3841421353570925,0.3527862185370826,0.32495686765437864,0.29743756225405776,0.2864334884702223,0.2804714157055211,0.2760083844795906,0.2765359202067409,0.2836070347790405,0.2916815669438649,0.2986392916426344,0.3052664745120519,0.31137307504987854,0.3212333406928155,0.3388911421961113,0.35385529394203585,0.366616299343364,0.38691313323547816,0.40493415922604287,0.41768213513719116,0.4354707530477133,0.4551961107607164
89,0.3931838264112149,0.42402338977829246,0.3888189564826772,0.3859151734720615,0.3676761633726443,0.3467149641030908,0.3330416243846101,0.3199322887343772,0.31306264760734714,0.3033791232904938,0.2991841889479265,0.29846976562642274,0.2997881207935287,0.2989526924836306,0.3034619979451891,0.3026927457175595,0.30499011795079944,0.31318091573699797,0.31529509231977443,0.3207770927290149,0.4221292896148217,0.44040209247596407,0.4551961107607164
148,0.41035326634410857,0.39837560789587123,0.3762682794604998,0.3666144490898152,0.3505268355248814,0.33623144555563195,0.32917244092480846,0.3206944363684375,0.3123541441933079,0.3061282603039118,0.30100025597743263,0.3018032305341514,0.2994563918514759,0.340874026205227,0.3152717126954965,0.3197469284590516,0.3255321784149876,0.3377583215698247,0.3451747812885306,0.35307877353174033,0.4265764440924522,0.44533343190421487,0.4551961107607164
