trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
3,0.23556391893128448,0.2286380044961701,0.2132184476657803,0.21759231841201615,0.8765356624705647,0.18811403955079717,0.6756375354627437,0.18684381587712823,0.1909847182821512,0.18470344029996427,0.1753774845539421,0.11812546124789704,0.14148537782998696,0.15139535931092793,0.17830168393229617,0.24332744651412994,0.30761804026283224,0.17100051556306825,0.17385352434561857,0.17516975115991604,0.1745042870207317,0.17583154233566606,0.17901811356283936,0.17878797980275274,0.17865730466510565,0.1830610412620146,0.19355345244342603,0.20564193514783435,0.22131083559627185
20,0.23556391893128448,0.22517504727861296,0.20897162646814255,0.22402607498277183,0.5330314010812787,0.1558655367856404,0.2807502582359376,0.16685634920625783,0.1822589161385339,0.17151229866707995,0.16262542277726108,0.1649292006409125,0.16363627918535853,0.1690322639768574,0.1711114152430279,0.17641104714757522,0.19033202608490743,0.170430811485913,0.1743602528034408,0.17532113610924252,0.17402017000181305,0.1769792870120519,0.1794636545000402,0.1782273719855086,0.17915257491352624,0.1847676393120485,0.19709305998409782,0.20814656895936673,0.22664065200895822
43,0.23556391893128448,0.22171209006105577,0.20472480527050482,0.23045983155352748,0.18952713969199278,0.1236170340204837,0.1773577675194185,0.19531133665445402,0.17433375056738065,0.17818855846180887,0.16901995767021039,0.16854329671511306,0.1729469274773107,0.17001741277430527,0.17017857832943065,0.17059433791210182,0.17130064449165042,0.16986110740875776,0.17486698126126307,0.175472521058569,0.1735360529828944,0.17812703168843771,0.17990919543724102,0.17766676416826443,0.17964784516194685,0.1864742373620824,0.20063266752476963,0.2106512027708991,0.2319704684216446
108,0.2321009617137273,0.21746526886341805,0.21115856184126047,0.5534977470120461,0.2203625423159539,0.2172399828616748,0.20683128254799865,0.1997105204257685,0.1978945819328486,0.18812954633062312,0.17994676739473414,0.18047304757967422,0.17739742346807372,0.17796465127878677,0.17569368598782728,0.17511119974818679,0.17157021964022348,0.1733467958877963,0.17501836621058955,0.17498840403965035,0.17468379765928022,0.17857257262563853,0.17934858761999686,0.17816203441668504,0.18135444321198074,0.19001384490275422,0.203137301336302,0.21598101918358548,0.2319704684216446
