trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
3,0.200723750950207,0.200723750950207,0.3271917961515976,0.1988257876338629,0.2350028158175555,0.1880906044678215,0.17642599424211836,0.08504667932584718,0.08003432301665564,0.11323297895615225,0.11043690879178726,0.17775020868676886,0.23625474720060446,0.16525305748987998,0.1618586404798614,0.16491324395704401,0.16770797036503346,0.1777239680655633
18,0.200723750950207,0.200723750950207,0.2560293148654278,0.1920434642439137,0.20252599588191503,0.1788023219612744,0.15806072357455433,0.1370307521395405,0.123740099833601,0.12221993279773864,0.13280808030509272,0.14975852199788953,0.19206263310133093,0.15621204933108843,0.153274680446377,0.16088586028628232,0.16798264358465967,0.182457293696202
38,0.200723750950207,0.200723750950207,0.184866833579258,0.18526114085396447,0.17004917594627456,0.1695140394547273,0.1612627127021038,0.1620699951624873,0.1564135694021879,0.15454906078574848,0.14955980670540195,0.15025455655997721,0.14787051900205736,0.14717104117229685,0.1446907204128926,0.15685847661552066,0.1682573168042859,0.1871906193268407
103,0.200723750950207,0.2134857070217139,0.2058980401020863,0.2047171940406593,0.19737888697436862,0.19479126490968238,0.1881510639339653,0.18908527487203652,0.18451226298146592,0.1829883067795056,0.1785194273288316,0.1779348330122953,0.17429406564867156,0.17044260051334578,0.16894062762780568,0.16743329714540722,0.1729906424349246,0.1871906193268407
