trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
6,0.48088267660030004,0.2568205572486246,0.3801426237023684,0.35819827848563524,0.28506368402609655,0.27773737998678966,0.22608006363711108,0.19767483279512782,0.17281918723963866,0.15883272771867424,0.15500758164696674,0.15843774901957533,0.17731328372274524,0.18769139741420826,0.1970323443385241,0.2443172978811364,0.26322428112822227,0.3032895597949775,0.3361109511129074,0.3781921947330154,0.4240959858366498,0.4481826307925374,0.486004597432535,0.5250304550527317,0.563761438750351,0.5796592698865025,0.6435861877828178,0.6576482885217841,0.6576482885217841,0.6576482885217841
30,0.2558307387930367,0.2548147435651418,0.24012680988589702,0.22799909883020889,0.21608213145371147,0.20627013295121824,0.1961347730420698,0.18640421282682246,0.18263127201126123,0.17563066715430464,0.17740421527701986,0.17472090267052856,0.1771730664479977,0.1796494170694821,0.18543704530599703,0.19334072845487987,0.20069620360689483,0.21267558922500196,0.22377416728432287,0.23755313800358457,0.3259893881084001,0.34255968487670724,0.3645728203536355,0.5347132009771365,0.5677358965343888,0.5956409993605813,0.6471017129675594,0.6576482885217841,0.6576482885217841,0.6576482885217841
65,0.2608321846155903,0.2500960988277386,0.23702785572723548,0.23140479325512142,0.22387498508897927,0.21876180902464454,0.21414212452646192,0.2085792527092119,0.2070661177420269,0.2031196608538562,0.2025355794997745,0.20351183673886672,0.20147233831376085,0.20095001275887772,0.20380823892989536,0.2034138143540617,0.20896542648705566,0.2111798625215227,0.21696145131288236,0.22358773477520602,0.2278827903801504,0.2369367389608771,0.243141043274736,0.5443959469015414,0.5717103543184268,0.6116227288346602,0.650617238152301,0.6576482885217841,0.6576482885217841,0.6576482885217841
125,0.2588263709321075,0.25262053292780173,0.24396182413762466,0.24147391008845154,0.23826440246625005,0.2323171234441811,0.22859312630504963,0.22750057083649852,0.22074825888360652,0.22301146630095317,0.21791520493821395,0.2180886933022076,0.2165945201891468,0.2160001429507825,0.21570957428095194,0.21497580518049247,0.21429509575025038,0.21437005667003903,0.21518993130205238,0.2160824957836406,0.2165424464757652,0.2178908791170643,0.22069263251079144,0.5540786928259462,0.5756848121024647,0.627604458308739,0.6541327633370426,0.6576482885217841,0.6576482885217841,0.6576482885217841
