trading_days_to_expiration,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2,0.4630570366571848,0.4630570366571848,0.4630570366571848,0.4630570366571848,0.4630570366571848,0.4630570366571848,0.21313867581252224,0.2169261163581322,0.19657582051447148,0.41619267935468773,0.20159248440324037,0.4009753612673853,0.19997860705662812,0.1980677056703527,0.1878263633860402,0.19770761932252617,0.09588397517651345,0.11122715718835337,0.11718602979629046,0.12153513540148084,0.14395129388524935,0.1820910213263727,0.2434838644884737,0.24614224598491474,0.301044166969777,0.32455840906499855,0.37790838981042985,0.4029947950931233,0.4565059850260862,0.5341000603120776,0.6124646722673147,0.22040448512117328,0.22090463313191724,0.22647946803432564,0.2318830670995074
18,0.4630570366571848,0.4630570366571848,0.4630570366571848,0.4630570366571848,0.4630570366571848,0.33756790392006475,0.21366862812731097,0.21828988431614846,0.18503690463462485,0.18359513509825956,0.1895700236991579,0.18836654953176435,0.18897578045619934,0.18903423754666082,0.19139689286852976,0.18906483393861787,0.1887689597673272,0.1936333365524583,0.1943958448279724,0.19609705676326902,0.19854436364506622,0.2017179958231641,0.210699754681832,0.21027391660324657,0.21722647775307932,0.22361461879183317,0.22978687298212802,0.2350875866404084,0.2513087919902245,0.26460054577461617,0.4165713151368125,0.22350829881924228,0.22587166421616506,0.23217383173216496,0.2400306184028041
56,0.4630570366571848,0.4630570366571848,0.4630570366571848,0.4630570366571848,0.4630570366571848,0.21207877118294477,0.21419858044209972,0.2196536522741647,0.2023571474721141,0.19661947612629835,0.20166510733575627,0.1995485180008569,0.19977262755745814,0.2021192417899901,0.19975756291524965,0.19703370013919103,0.19795961687878327,0.1964859910722841,0.19787484506208877,0.19831459572772148,0.19864262947611389,0.2007747264369158,0.20035320003579504,0.20362340633756504,0.20297363113266437,0.20658162388722867,0.2069641511324836,0.2099561285786074,0.2126939228458544,0.21519780472754582,0.22067795800631027,0.22661211251731125,0.23083869530041287,0.23786819543000431,0.24817816970610082
120,0.4630570366571848,0.4630570366571848,0.4630570366571848,0.4630570366571848,0.4630570366571848,0.21260872349773352,0.21556234840011596,0.20811473639431807,0.3092749134134009,0.21361494510732285,0.20767945554202927,0.21098143365705688,0.2071011737940446,0.23140104626431793,0.2063504047064345,0.20994652197593988,0.20605586979279464,0.202703479807509,0.20789741209442525,0.20604963194258222,0.20871842838723326,0.20877510055750123,0.20752186362516892,0.2103685844712731,0.20591907598065165,0.21146733949881952,0.21152744954127597,0.21291559027240808,0.21257023512712717,0.21100694004385415,0.2173006714231043,0.21593760204766943,0.2207851043364863,0.22373551579621068,0.22954077032173856
