trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
6,0.3492366491672323,0.28110049382792546,0.26432097981161745,0.21363438446353764,0.20921166510594794,0.15613782366073642,0.1526722310008032,0.11314771345183589,0.11764566506426229,0.11583512013000677,0.11757133086747137,0.14087327962661345,0.18818593252346558,0.17980934239620816,0.1766654726244877,0.17785689498431642,0.17705894655262222,0.17699324300269914
21,0.3322026103324056,0.2622260889271709,0.2429009103439626,0.2150992582475174,0.2058170969018159,0.17773956641314453,0.18552212347089803,0.15969593486231673,0.1463746119464714,0.14281232247078918,0.14569989984987236,0.15245762799765117,0.1764354914563666,0.17072109554622167,0.16912172643493156,0.17147246335240574,0.17338115346366456,0.1806381843166953
41,0.3151685714975789,0.24335168402641635,0.22148084087630776,0.21656413203149716,0.20242252869768387,0.19934130916555265,0.19046598081598118,0.1863745993013644,0.17808573694718505,0.1774419012259812,0.16868291110446312,0.16855287809959718,0.16468505038926767,0.16163284869623518,0.16157798024537542,0.16508803172049502,0.1697033603747069,0.1842831256306914
106,0.29813453266275214,0.23582187079588635,0.22576905449231127,0.2253928173371805,0.21640462653616022,0.21335645765401118,0.20860266925795218,0.20612085569288324,0.20030251805513236,0.19800870959534397,0.194703328116529,0.1946948190089608,0.18889758924619465,0.18420921881404384,0.18424132661622714,0.18073673964157988,0.17334830168870302,0.1842831256306914
