trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
14,0.4558101381458449,0.4129996764449614,0.3640024329569119,0.3106236935951927,0.2795926420988038,0.2879262732228224,0.23465732628614633,0.2377466859361798,0.21395396116131604,0.20817313466671358,0.19114933783397417,0.20044432990351646,0.1918670195243563,0.19620792019554142,0.19311270132644048,0.19923148116603961,0.203409447125664,0.20459442917509618,0.2144330803561824,0.21106663856349256,0.2269040188839819,0.2429119196210658,0.24657808351023372,0.2616703613930508,0.26712924118874876,0.27795761723409734,0.30611068157662313,0.3325455973452084
32,0.44510752272062404,0.3460390012586789,0.3266792169047996,0.2903466933684461,0.26739186568466367,0.26656705561380345,0.23277239851743237,0.2351356558944453,0.24686758379651402,0.2257918823675181,0.21103863753470897,0.2071140173392157,0.20192470457520825,0.20122449203885254,0.20736498295677452,0.20884757141518717,0.21502010655799253,0.22364180474035897,0.20900789524787927,0.2075009485081668,0.21659660554208085,0.22455492242098946,0.22811460251822036,0.23616227617819163,0.24020015521128374,0.2849958833197288,0.31271941051876945,0.3325455973452084
74,0.43440490729540315,0.2790783260723965,0.28935600085268726,0.27006969314169943,0.25519108927052353,0.2452078380047845,0.23088747074871838,0.23252462585271075,0.21451833964895717,0.21176517793301428,0.208016020303862,0.20586790999079516,0.2053666745277234,0.2001475159474397,0.2034338340698036,0.20378746044790325,0.20327344540317838,0.20344209910910005,0.20358271013957616,0.20393525845284108,0.2062891922001798,0.20619792522091307,0.20965112152620702,0.21065419096333252,0.21327106923381872,0.2920341494053602,0.31932813946091576,0.3325455973452084
138,0.42370229187018227,0.3215403795146542,0.29998984722393995,0.2748311676202516,0.27155868124667293,0.28535609354237795,0.27225035541750764,0.26027957758837317,0.24486351902611952,0.23232881920715243,0.2247508301623251,0.2191190835957458,0.21865676830198252,0.21382590606846413,0.2124939952861088,0.21215388966221196,0.21202212537089069,0.21296009953229902,0.21458552826147348,0.2158934721714027,0.2246005559106228,0.22638800436557338,0.2356607414596289,0.23889171607604065,0.24561434323395803,0.29907241549099167,0.3259368684030621,0.3325455973452084
