trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
13,0.13080619311845298,0.10207104859999074,0.09177541831570947,0.09171832424730603,0.10061660425200344,0.12850979821857494,0.1482719844680243,0.1813684866171336,0.1489385263980736,0.16767644215960378,0.17887193309342136,0.18918961615866475,0.20771613766237954,0.2322477162366789,0.24839336084081604,0.26690662388388137,0.2878451059413867
38,0.12362240698883742,0.20058288180807124,0.17362354856542203,0.1548057457146442,0.14065823584417192,0.13402721191067665,0.134036084611661,0.14342596102675606,0.15881213152703078,0.17625485769956767,0.18796222456881395,0.19821282492998576,0.21088390857317746,0.23936898545784602,0.2514014859684727,0.27207500318901756,0.2931018068588431
97,0.11643862085922185,0.16059618742453535,0.1512355886834597,0.14375340881902668,0.1405873236510534,0.13812382834444173,0.13806559553556422,0.14359457566205083,0.15051961107967599,0.16069135014263622,0.17114319861602276,0.2013805958407837,0.21800517779434458,0.2423771105855027,0.2565698652736089,0.27733170410647395,0.2931018068588431
157,0.1092548347296063,0.1261858028701224,0.15163093194977212,0.14628884495045102,0.1437139111022764,0.14101749642749353,0.14015617806472092,0.13906492126911638,0.15909802661963987,0.1697816416180288,0.18016640738734377,0.2045483667515816,0.22512644701551174,0.24538523571315937,0.26173824457874517,0.28258840502393034,0.2931018068588431
