trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2,0.49870568633994167,0.35498464870228724,0.369905442356356,0.33101376880816635,0.31260422771241864,0.9538932363951431,0.9807590060158582,0.7969563492900886,0.5697718063213523,0.356818293732247,0.2668970267592791,0.24343481828517996,0.258037409254444,0.2661125977574407,0.2834655361622165,0.37650493852225,0.43337549996910213,0.508425757423224,0.24016561286164817,0.2402743193942899,0.2526546807912875,0.26281081195406947,0.2644669216818318,0.27460811346391684,0.2886661629334066,0.310559983508343,0.32567352603915045,0.3417829043821378
22,0.49870568633994167,0.3824625443456333,0.40988072986955726,0.36373584884488636,0.34094926015039706,0.31964184713182614,0.2910835123626126,0.2763433472304949,0.25721063377161846,0.24604321273097451,0.23480465053312582,0.23674601601890014,0.23767461106797474,0.23643371955948667,0.23756061899639572,0.23676613644905029,0.24505165605881815,0.24263168955023517,0.2524053931834819,0.2524202579709855,0.2637751471590458,0.2770121437893156,0.2777711152573356,0.293072538505157,0.3120136013030652,0.3100754442434356,0.3308728866377221,0.34541957696360975
82,0.3000288574155951,0.2899548673299534,0.26556960873472635,0.25591416283646173,0.2399089216332063,0.23843701309202925,0.2342418520068956,0.23818913809049416,0.22822004356079711,0.2327640802740672,0.22715006706076588,0.23151747051603852,0.22708147596168285,0.22599535963133796,0.2324332769665615,0.22729684858069008,0.23114464514759173,0.2290986916231578,0.2353603810674738,0.2304137480557708,0.2344081482835772,0.23785853453082417,0.23767926338143652,0.2419712861940893,0.3115290620381578,0.3152748048420072,0.334509559219194,0.34541957696360975
146,0.32750675305894117,0.3299301548431547,0.29829168877144635,0.28425919527444016,0.2565197094507243,0.2624721955802077,0.24920851667756536,0.24140619779535824,0.23452708132964015,0.23185393267005838,0.22688260060934526,0.22627436447381313,0.2209587974798009,0.2233802297976449,0.22477867020360204,0.22373749413925648,0.2242652888791039,0.22792583253981444,0.22812838081759426,0.24153421442352915,0.24860948011882333,0.251162728106328,0.2561436884226767,0.26531872456374794,0.3110445227732504,0.32047416544057883,0.33814623180066594,0.34541957696360975
