trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
13,0.22444105573199208,0.3733300779536799,0.30752747540377035,0.2826239485330743,0.2383290946300962,0.20412334766785528,0.20312633130910338,0.1670519466783972,0.15523524727381913,0.14623316339256107,0.14262262239197843,0.1437367311654167,0.14429293733614568,0.1534595204082302,0.15583180087703186,0.1692082622761544,0.16936674547233788,0.18562552108628216,0.18823756426653734,0.21393394903949145,0.21312930203135783,0.23442099021034352,0.17887352286248878,0.18318394437047428,0.18769051130834935,0.21223597604675434
32,0.22444105573199208,0.2941436949859881,0.2619968631957379,0.24222240626825728,0.21578256575694224,0.28076013631406976,0.21477960098419505,0.1992714581533961,0.18494642151714363,0.1708520529310321,0.16236718550664164,0.1600178440891399,0.15552526752827042,0.1620016067461147,0.1677293498426335,0.17092847774795095,0.16868420291814262,0.18075228026478607,0.17987925361106627,0.19776287662186565,0.19725692662466027,0.209871246707461,0.18238135431025018,0.18944013801650714,0.1983359442491584,0.21386327547514777
52,0.22444105573199208,0.21495731201829626,0.21646625098770544,0.20182086400344024,0.1932360368837883,0.1874862615865425,0.18331837231068904,0.18130278559140975,0.1749980468835071,0.17101527506214811,0.16953173442902167,0.16848316330506677,0.16912102015582176,0.17041358772619836,0.16758490166831086,0.17264869321974746,0.1680016603639474,0.17587903944328995,0.17152094295559517,0.18159180420423987,0.18138455121796274,0.1853215032045785,0.18588918575801155,0.19569633166253997,0.20898137718996745,0.21549057490354123
113,0.29888556684283596,0.20003022281477736,0.20000118531691985,0.1911171125621974,0.1878032556629999,0.18540317655795818,0.18203293320000496,0.18198105014733654,0.18005337203865368,0.1780539314514364,0.17797693112316013,0.17673522884229556,0.17486393536692038,0.17243899203411858,0.17478222472632493,0.17455889510717526,0.17426199025157832,0.1737610327954111,0.17398604886478716,0.17431806007698972,0.1756435101642984,0.1753656914147274,0.17692775072444145,0.1770450783675403,0.2106086766183609,0.21549057490354123
