trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
23,0.4631436343816253,0.40163028782475985,0.3630212660995559,0.3476214849894466,0.30313120641384744,0.29281997733199006,0.2801241481597179,0.2724217245502727,0.2750208419139738,0.28011003280841074,0.29081399093282445,0.2931717947100316,0.30470231712473594,0.3158094808822821,0.31758854521594804,0.312007673038956,0.31980456528709794,0.3260352650419842,0.3334813832217675,0.3467331991166065,0.35555014119511474,0.38542737164981716,0.39841116173318636
43,0.4238335107879949,0.3977354388756627,0.38239079880529375,0.3468034312787239,0.31465889330666924,0.2970024324644162,0.28734447003063124,0.28163000295804563,0.28076455209819057,0.28370571512635184,0.2861273452514741,0.2910892107711661,0.2955771649298282,0.3001942561156142,0.3049988257156654,0.315545215092349,0.32614595552085696,0.3337611280286561,0.3461456561933106,0.3641992400653063,0.37424538482052416,0.38915470059291485,0.4014966487799435
102,0.4164324364669166,0.4297896433821329,0.40142470875337255,0.39927546454653917,0.3736236361781398,0.35672228621252555,0.33993496253152844,0.3267376226478311,0.3140875334814663,0.3081471077256807,0.30406355685613395,0.30385119920252507,0.3031545777041789,0.30562917310792087,0.30493258893216996,0.30712178481957986,0.3105835390686404,0.3081528372786813,0.31180111721920684,0.31815965394429596,0.37797271376362185,0.392240187639672,0.4014966487799435
161,0.4090313621458382,0.3964054547408444,0.3745230968714096,0.36268245488346146,0.35145068734841534,0.34319896290072227,0.33147609640260467,0.32129339247155814,0.3156344973935023,0.3111649013036551,0.3051085125381877,0.3040982597335245,0.30006662392267563,0.3116088591619345,0.308470130985563,0.31346317505333887,0.3183094020553123,0.3208171102502244,0.32926715816790664,0.3368548975697054,0.38170004270671953,0.3953256746864292,0.4014966487799435
