trading_days_to_expiration,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,0.9937114199526761,0.9937114199526761,0.9576133765681741,0.8742350744076495,0.8086926954653089,0.7542712698961015,0.6402205865791519,0.6165583835553373,0.6478323758640587,0.6227642553328786,0.5698505236889,0.4947452850362997,0.45992300707865336,0.41953346042474465,0.3931680732445851,0.3825963336319184,0.3631730364675622,0.3490033863289662,0.34167722548791785,0.3298769892358875,0.3209279388794604,0.3426120188076426,0.33848865454337906,0.36110290503309994,0.37935808807856325,0.3986454922868011,0.4191798752274027,0.42888840111411697,0.4587274614395326,0.478029906370032,0.5091289729679599,0.37572998335201935
40,0.9937114199526761,0.9846869091065507,0.9367688010280429,0.8578494796720644,0.795087339073007,0.7257585990668641,0.6343050358231983,0.6243768816325177,0.6415653457312637,0.5353629955769986,0.5095659044255189,0.47954171062074635,0.4406848652677716,0.4121837807103873,0.4114168312511274,0.37491755946845645,0.36336438455291736,0.34316991993478196,0.3418548948922138,0.334186673423077,0.32398349787728875,0.31758684677929067,0.31057906831239834,0.3595906493710324,0.3653271343185285,0.37397870836438263,0.3851331123103323,0.3935287336062733,0.40861464564290917,0.4207261112567152,0.4396292236248445,0.3785302378871644
75,0.9937114199526761,0.9756623982604251,0.9159242254879119,0.8414638849364792,0.7814819826807051,0.6972459282376267,0.6283894850672447,0.632195379709698,0.6352983155984686,0.4479617358211186,0.4492812851621378,0.46433813620519304,0.4214467234568899,0.4048341009960299,0.4296655892576697,0.42127349777574974,0.4131625778082817,0.38119989547439803,0.3716683116606896,0.3621474440847749,0.36413473246070766,0.36720794597278117,0.35382457243026555,0.3580783937089649,0.3512961805584937,0.34931192444196424,0.3510863493932619,0.3581690660984296,0.3585018298462857,0.3634223161433984,0.37012947428172915,0.3813304924223095
136,0.9937114199526761,0.9666378874142996,0.8950796499477807,0.825078290200894,0.7678766262884034,0.6687332574083893,0.6224739343112909,0.6400138777868783,0.6290312854656737,0.5089061297550093,0.47201328509921875,0.46213057164192317,0.42049009194081727,0.39900108712030746,0.4095937159924447,0.3939630776272642,0.388180425269792,0.3836512452687201,0.3849497379636666,0.3786237034447402,0.3709786601137045,0.3621705342232489,0.35232711908211783,0.3496255383192824,0.3436451983093901,0.3842458998346835,0.38998737525368943,0.4084482637689811,0.41826586810815886,0.43627564455567913,0.37292972881687425,0.3813304924223095
