trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
16,0.22957513613750904,0.1999937224612835,0.2021624013724909,0.1753278022414553,0.16910376213803663,0.1556146953174223,0.15149036235033803,0.14365997129860014,0.14415126518705268,0.14296020754232594,0.14342231877815828,0.15165409041126937,0.16595339911081752,0.19124787393378184,0.21802298209478568,0.24691223520194064,0.282364633890422,0.3079747382374621,0.3290069507608264
35,0.2402658616817646,0.21996666207142748,0.21031891971607364,0.20126996370170805,0.2004986259966297,0.18626746593905327,0.18453453092535219,0.17659146033390058,0.1721655376254514,0.16607613448477998,0.166330986741067,0.16492045050808685,0.1790027725991391,0.19128957776157124,0.2051240434096922,0.2222886858570416,0.288767159977182,0.3132327913683032,0.3290069507608264
70,0.2546738178407113,0.24203707224399626,0.23645841510115012,0.22998975707516198,0.22579236776186798,0.21771503498281541,0.21794669725799964,0.20649109182706266,0.2078495621592579,0.20062119588819863,0.20072904808756073,0.19344871180798376,0.1920521460874607,0.19133128158936064,0.1922251047245987,0.19766513651214254,0.295169686063942,0.3184908444991442,0.3290069507608264
135,0.2273337701509974,0.2514574331329872,0.24702650170237378,0.24545629916617653,0.2367622097164765,0.2376768265819154,0.23111273799427665,0.2298985952823376,0.22442340597056837,0.22049064724466672,0.2158676659425456,0.21693827019310769,0.20852258296766146,0.20422268396680926,0.2003851477862427,0.24001488520128228,0.30157221215070207,0.3237488976299853,0.3290069507608264
