trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
3,0.6383987442513575,0.6006213377939079,0.4484812756413015,0.4080061982507877,0.3373424695125002,0.33053404587207047,0.2962631817904598,0.2761399360028927,0.26513431500427415,0.26691344592991884,0.2705203361413304,0.26764375655987677,0.290436772508674,0.29269621683059444,0.3242233398582148,0.3188639723307987,0.3545337675069206,0.3781576246386108,0.3960776354435718,0.427289252738152,0.45809947525498695,0.49463490752349115,0.5208991331312185,0.5248888778767954,0.5842602482871853,0.5894981130773748,0.29763777343942677,0.3006351241989006,0.3044971708223037,0.3143383863421442,0.328026103389073,0.33507573809839264
22,0.628954392636995,0.45014655755542876,0.34020201241503645,0.32956379207063924,0.31237936590516613,0.30299953706983856,0.2959761000264415,0.2893224275978328,0.28442268531617915,0.2830305726591172,0.2797950278678317,0.27938872984521207,0.28487297300760994,0.2838913700901826,0.3018134550656886,0.29720299481633083,0.31572284857705724,0.3283943625066863,0.33856801964022126,0.35416395185193006,0.37145368318231237,0.3895774114769171,0.40451718928625147,0.40710685860248863,0.4385078707329634,0.44239872459924967,0.29880699209857786,0.30096458091948647,0.3060987374134194,0.3176574275109488,0.3315509207437328,0.33507573809839264
63,0.6195100410226326,0.29967177731694955,0.2923954761769382,0.28961834159166955,0.28382450794524416,0.28388434137230856,0.2772573887506216,0.2777770407613806,0.2765846644122695,0.27515569978430937,0.27539974039037346,0.2753857590205665,0.2745668526067034,0.27508652334977074,0.27940357027316237,0.275542017301863,0.2769119296471938,0.27863110037476185,0.28105840383687075,0.2810386509657081,0.2848078911096378,0.28451991543034305,0.2881352454412844,0.2893248393281818,0.2927554931787415,0.2952993361211245,0.29997621075772896,0.3012940376400723,0.30770030400453513,0.3209764686797533,0.33507573809839264,0.33507573809839264
127,0.6100656894082703,0.37407652647912554,0.35020083721386297,0.2823320732076466,0.27591304956858476,0.2756329330058188,0.27181643377006565,0.2694036789171647,0.2670794367385998,0.26577459097669803,0.2627313129161006,0.26178807028438944,0.25929756543506044,0.26181573535776076,0.25713038053300163,0.2646686667285002,0.2653774070891199,0.26984402471639435,0.27205858220207024,0.2784154798304681,0.38972139931656447,0.4027095242807808,0.40651206165903986,0.4367925438076835,0.44112680312805813,0.2964685547802756,0.3003056674783148,0.302895604231188,0.3110193451733397,0.32450128603441314,0.33507573809839264,0.33507573809839264
