trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
8,0.22528458990240305,0.20417041181980317,0.19890588705866033,0.22234394486713221,0.22106376801439065,0.21326583940449273,0.21190123954486992,0.21572187664868428,0.22244449335268907,0.22402250323432438,0.2224408883643718,0.22437642311519318,0.2301305512097328,0.23782419601477428,0.24185187964932497,0.25151554597425013,0.2536410346973042,0.2504387141423027,0.2576484200875499,0.2710609877251419,0.2904655877838745,0.29865167581591123,0.3229725372723604,0.3097507389467316,0.3384257893926023,0.38013111842631786,0.2242806059160197,0.23134334596356745,0.23418243768538152,0.2443424907385434,0.25057026566067975
26,0.22528458990240305,0.19361332277850324,0.20683071371938885,0.2169930909572909,0.21596647785483725,0.21621606045959502,0.2080332347407161,0.2045825665285474,0.20026329067394033,0.20364942681710163,0.2011669083470789,0.20733631722301651,0.21133458580659137,0.2157035353809526,0.22536260907887104,0.23318681456744603,0.22957333295604768,0.2293143630322903,0.2337578675703303,0.24318263649453775,0.25234129410148665,0.25937663285924356,0.27342533133786495,0.26702506136828763,0.28489927405407234,0.3063144041758421,0.23075226135986254,0.242829539064266,0.24369707710593533,0.2597043471711939,0.26763454471728354
46,0.22528458990240305,0.18305623373720328,0.21475554038011738,0.21164223704744964,0.21086918769528382,0.20413384231382417,0.20300845703859768,0.2009745152238556,0.20112678665400682,0.20101363825299798,0.19980504251581943,0.2019558644532914,0.20065075605769897,0.20142765848606803,0.20407759303152814,0.20526699403919105,0.20550563121479115,0.20819001192227793,0.2098673150531107,0.21530428526393355,0.21421700041909877,0.22010158990257586,0.22387812540336952,0.2242993837898437,0.2313727587155424,0.23249768992536637,0.23722391680370541,0.2543157321649645,0.2532117165264891,0.27506620360384443,0.28469882377388733
110,0.2147275008611031,0.1909810603979318,0.2185497426236248,0.21635300253092016,0.21627828282559702,0.21626765753820162,0.21123448062593722,0.21128186987194209,0.2129061734643186,0.2091060924985466,0.21168153734568262,0.21105652037664044,0.21001593087311826,0.2091899580192402,0.20900040294204425,0.2094489117568423,0.21011647671919045,0.2114186443652627,0.21048354778627307,0.20986077359952826,0.21220121756828636,0.21407578883794348,0.21369208929302522,0.2152161949909899,0.21648990879205865,0.21780895047217683,0.21985715286286894,0.22466779826482774,0.22898063430589286,0.23350598660407595,0.23831875362699173
