trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
8,0.3242382476930896,0.25785984906307935,0.26009518733309667,0.20231577633685505,0.19545736683196335,0.1302689848611715,0.1391783348365928,0.09561823407420528,0.1012760890193441,0.10809360013403191,0.10343496761330474,0.13416579644401763,0.1631805663122077,0.18094711759278304,0.22029515257336604,0.2685750969575043,0.3027758981608904
31,0.2690970496726753,0.22675812148135832,0.22911468683203284,0.192766671739459,0.19503632737500848,0.16305984343741334,0.1408607179160718,0.12395069692769302,0.11313452819211064,0.11152579980496016,0.1265362848491588,0.13507218186432784,0.14846311153669456,0.15688448727906718,0.17716404991888227,0.27712529725835083,0.3027758981608904
73,0.21395585165226094,0.19565639389963727,0.19813418633096905,0.18321756714206294,0.18490874471513477,0.17189476216955732,0.17148841495194816,0.15624710195994088,0.15800112249658213,0.14912412601860378,0.14963760208501284,0.13597856728463803,0.13374565676118144,0.13282185696535131,0.1340329472643985,0.28567549755919736,0.3027758981608904
138,0.23590785035767015,0.22787579061636698,0.20022498133391203,0.18933746698701315,0.15758886478815315,0.20640411558386548,0.20200111538595278,0.192236321410599,0.18048379113214225,0.16928391895777567,0.15998172419144824,0.14957956679842288,0.15734638717698224,0.1765585047693587,0.20130402211095139,0.2942256978600439,0.3027758981608904
